,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,0,Prepackaged software,72268924053.12727,ENS1,0.55000,0.22731,0.30888,0.28263,Equipment,-0.46947,0.24262,0.13131,-0.05453,0.32936,0.26915,Computers and Software,0.02994,0.07658,0.06161,corporate,-0.00163,0.02522,0.01658,0.57994,0.62658,0.61161,0.96827,0.94325,0.95105
1,1,Custom software,197240164684.60291,ENS2,0.33000,0.21510,0.28703,0.26379,Equipment,-0.68044,0.16973,0.04106,-0.20593,0.26482,0.19322,Computers and Software,0.02618,0.06986,0.05581,corporate,-0.00539,0.01850,0.01078,0.35618,0.39986,0.38581,0.96827,0.94325,0.95105
2,2,Mainframes,17413293618.87355,EP1A,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
3,3,PCs,53550810953.45985,EP1B,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
4,4,DASDs,0.00000,EP1C,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
5,5,Printers,9260043910.94578,EP1D,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
6,6,Terminals,12396994619.05792,EP1E,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
7,7,Tape drives,0.00000,EP1F,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
8,8,Storage devices,7998988409.10011,EP1G,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
9,9,System integrators,28310184524.93624,EP1H,0.46330,0.23130,0.31595,0.28875,Equipment,-0.41160,0.26352,0.15707,-0.01300,0.34786,0.29083,Computers and Software,0.03117,0.07875,0.06349,corporate,-0.00041,0.02739,0.01847,0.49447,0.54205,0.52679,0.95786,0.92607,0.93585
10,10,Special industrial machinery,277678587240.98022,EI40,0.10310,0.20805,0.27634,0.25408,Equipment,-0.83220,0.12870,-0.01319,-0.31484,0.22848,0.14759,Industrial Machinery,0.02401,0.06657,0.05282,corporate,-0.00756,0.01521,0.00780,0.12711,0.16967,0.15592,0.94254,0.90124,0.91376
11,11,General industrial equipment,476419502162.85541,EI50,0.10720,0.20846,0.27705,0.25469,Equipment,-0.82257,0.13154,-0.00955,-0.30793,0.23100,0.15065,Industrial Machinery,0.02414,0.06678,0.05301,corporate,-0.00743,0.01543,0.00799,0.13134,0.17398,0.16021,0.94254,0.90124,0.91376
12,12,Office and accounting equipment,7268611167.04590,EP12,0.31190,0.22014,0.29636,0.27175,Equipment,-0.58643,0.20248,0.08141,-0.13847,0.29382,0.22717,Instruments and Communications Equipment,0.02774,0.07273,0.05826,corporate,-0.00384,0.02137,0.01324,0.33964,0.38463,0.37016,0.95786,0.92607,0.93585
13,13,Communications,498336136105.87726,EP20,0.11290,0.20903,0.27804,0.25555,Equipment,-0.80935,0.13546,-0.00453,-0.29844,0.23448,0.15487,Instruments and Communications Equipment,0.02432,0.06709,0.05328,corporate,-0.00726,0.01573,0.00825,0.13722,0.17999,0.16618,0.94254,0.90124,0.91376
14,14,Photocopy and related equipment,25020946205.02676,EP31,0.18000,0.21041,0.27929,0.25695,Equipment,-0.77832,0.14042,0.00348,-0.27617,0.23886,0.16161,Instruments and Communications Equipment,0.02474,0.06747,0.05371,corporate,-0.00683,0.01612,0.00868,0.20474,0.24747,0.23371,0.95786,0.92607,0.93585
15,15,Nonelectro medical instruments,133227504586.31784,EP34,0.13500,0.21126,0.28186,0.25889,Equipment,-0.75987,0.15035,0.01445,-0.26293,0.24766,0.17084,Instruments and Communications Equipment,0.02500,0.06826,0.05430,corporate,-0.00657,0.01691,0.00928,0.16000,0.20326,0.18930,0.94254,0.90124,0.91376
16,16,Electro medical instruments,75049828223.00996,EP35,0.13500,0.21126,0.28186,0.25889,Equipment,-0.75987,0.15035,0.01445,-0.26293,0.24766,0.17084,Instruments and Communications Equipment,0.02500,0.06826,0.05430,corporate,-0.00657,0.01691,0.00928,0.16000,0.20326,0.18930,0.94254,0.90124,0.91376
17,17,Nonmedical instruments,108363933017.88855,EP36,0.13500,0.21126,0.28186,0.25889,Equipment,-0.75987,0.15035,0.01445,-0.26293,0.24766,0.17084,Instruments and Communications Equipment,0.02500,0.06826,0.05430,corporate,-0.00657,0.01691,0.00928,0.16000,0.20326,0.18930,0.94254,0.90124,0.91376
18,18,Household furniture,8900871527.04918,EO11,0.13750,0.20728,0.27379,0.25218,Equipment,-0.85044,0.11831,-0.02452,-0.32793,0.21929,0.13805,Office and Residential Equipment,0.02378,0.06578,0.05224,corporate,-0.00780,0.01443,0.00721,0.16128,0.20328,0.18974,0.95786,0.92607,0.93585
19,19,Other furniture,201600171016.62607,EO12,0.11790,0.20954,0.27890,0.25631,Equipment,-0.79792,0.13888,-0.00018,-0.29024,0.23750,0.15853,Office and Residential Equipment,0.02447,0.06735,0.05351,corporate,-0.00710,0.01600,0.00848,0.14237,0.18525,0.17141,0.94254,0.90124,0.91376
20,20,Household appliances,2759304252.24404,EO71,0.16500,0.20931,0.27735,0.25526,Equipment,-0.80312,0.13274,-0.00623,-0.29397,0.23207,0.15345,Office and Residential Equipment,0.02440,0.06688,0.05319,corporate,-0.00717,0.01552,0.00816,0.18940,0.23188,0.21819,0.95786,0.92607,0.93585
21,21,Service industry machinery,100661650545.77032,EO60,0.15280,0.21305,0.28493,0.26158,Equipment,-0.72194,0.16197,0.02923,-0.23571,0.25795,0.18327,Other Equipment,0.02555,0.06921,0.05513,corporate,-0.00602,0.01785,0.01010,0.17835,0.22201,0.20793,0.94254,0.90124,0.91376
22,22,Other electrical,16821590673.30212,EO72,0.18340,0.21612,0.29022,0.26619,Equipment,-0.66042,0.18122,0.05362,-0.19156,0.27499,0.20379,Other Equipment,0.02650,0.07084,0.05655,corporate,-0.00508,0.01948,0.01152,0.20990,0.25424,0.23995,0.94254,0.90124,0.91376
23,23,Other,219586535061.53326,EO80,0.14730,0.21249,0.28398,0.26075,Equipment,-0.73348,0.15841,0.02471,-0.24400,0.25480,0.17947,Other Equipment,0.02538,0.06892,0.05488,corporate,-0.00619,0.01756,0.00985,0.17268,0.21622,0.20218,0.94254,0.90124,0.91376
24,24,Nuclear fuel,6455272412.79992,EI11,0.25000,0.21557,0.28835,0.26481,Equipment,-0.67105,0.17451,0.04641,-0.19920,0.26905,0.19773,Other Industrial Equipment,0.02633,0.07026,0.05612,corporate,-0.00524,0.01890,0.01110,0.27633,0.32026,0.30612,0.95786,0.92607,0.93585
25,25,Other fabricated metals,117546642593.84708,EI12,0.09170,0.20690,0.27437,0.25236,Equipment,-0.85951,0.12069,-0.02345,-0.33444,0.22139,0.13896,Other Industrial Equipment,0.02366,0.06596,0.05229,corporate,-0.00791,0.01460,0.00727,0.11536,0.15766,0.14399,0.94254,0.90124,0.91376
26,26,Metalworking machinery,218890188220.55261,EI30,0.12250,0.21000,0.27970,0.25700,Equipment,-0.78752,0.14199,0.00380,-0.28278,0.24026,0.16188,Other Industrial Equipment,0.02462,0.06760,0.05372,corporate,-0.00696,0.01624,0.00870,0.14712,0.19010,0.17622,0.94254,0.90124,0.91376
27,27,Electric transmission and distribution,423453244425.71625,EI60,0.05000,0.21105,0.28602,0.26142,Equipment,-0.76435,0.16600,0.02836,-0.26615,0.26152,0.18254,Other Industrial Equipment,0.02494,0.06954,0.05508,corporate,-0.00664,0.01819,0.01005,0.07494,0.11954,0.10508,0.87465,0.80148,0.82227
28,28,Farm tractors,24563500688.93158,EO21,0.14520,0.21228,0.28362,0.26043,Equipment,-0.73793,0.15705,0.02297,-0.24719,0.25359,0.17801,Other Industrial Equipment,0.02532,0.06881,0.05478,corporate,-0.00626,0.01745,0.00975,0.17052,0.21401,0.19998,0.94254,0.90124,0.91376
29,29,Construction tractors,9895536359.50878,EO22,0.16330,0.20918,0.27713,0.25507,Equipment,-0.80598,0.13186,-0.00734,-0.29602,0.23129,0.15251,Other Industrial Equipment,0.02436,0.06681,0.05313,corporate,-0.00721,0.01545,0.00810,0.18766,0.23011,0.21643,0.95786,0.92607,0.93585
30,30,Other agricultural machinery,46750113837.50497,EO30,0.11790,0.20954,0.27890,0.25631,Equipment,-0.79792,0.13888,-0.00018,-0.29024,0.23750,0.15853,Other Industrial Equipment,0.02447,0.06735,0.05351,corporate,-0.00710,0.01600,0.00848,0.14237,0.18525,0.17141,0.94254,0.90124,0.91376
31,31,Other construction machinery,123582273309.20981,EO40,0.15500,0.20857,0.27606,0.25414,Equipment,-0.82005,0.12755,-0.01280,-0.30612,0.22747,0.14791,Other Industrial Equipment,0.02418,0.06648,0.05284,corporate,-0.00740,0.01512,0.00782,0.17918,0.22148,0.20784,0.95786,0.92607,0.93585
32,32,Mining and oilfield machinery,84858812350.85155,EO50,0.15000,0.21276,0.28445,0.26115,Equipment,-0.72780,0.16016,0.02693,-0.23992,0.25635,0.18134,Other Industrial Equipment,0.02547,0.06906,0.05500,corporate,-0.00611,0.01770,0.00997,0.17547,0.21906,0.20500,0.94254,0.90124,0.91376
33,33,Steam engines,91645013950.24467,EI21,0.05160,0.21140,0.28658,0.26191,Equipment,-0.75674,0.16805,0.03105,-0.26069,0.26333,0.18481,Transportation Equipment,0.02505,0.06972,0.05524,corporate,-0.00653,0.01836,0.01021,0.07665,0.12132,0.10684,0.87465,0.80148,0.82227
34,34,Internal combustion engines,12363020746.35256,EI22,0.20630,0.21843,0.29418,0.26965,Equipment,-0.61718,0.19506,0.07109,-0.16053,0.28724,0.21849,Transportation Equipment,0.02721,0.07205,0.05762,corporate,-0.00437,0.02070,0.01259,0.23351,0.27835,0.26392,0.94254,0.90124,0.91376
35,35,Light trucks (including utility vehicles),167619978536.64954,ET11,0.17250,0.20986,0.27832,0.25611,Equipment,-0.79064,0.13660,-0.00135,-0.28501,0.23548,0.15755,Transportation Equipment,0.02457,0.06718,0.05345,corporate,-0.00700,0.01582,0.00842,0.19707,0.23968,0.22595,0.95786,0.92607,0.93585
36,36,"Other trucks, buses and truck trailers",119548128283.44501,ET12,0.17250,0.20986,0.27832,0.25611,Equipment,-0.79064,0.13660,-0.00135,-0.28501,0.23548,0.15755,Transportation Equipment,0.02457,0.06718,0.05345,corporate,-0.00700,0.01582,0.00842,0.19707,0.23968,0.22595,0.95786,0.92607,0.93585
37,37,Autos,136239832218.22234,ET20,0.33330,0.22172,0.29913,0.27416,Equipment,-0.55914,0.21171,0.09291,-0.11888,0.30199,0.23685,Transportation Equipment,0.02822,0.07358,0.05900,corporate,-0.00335,0.02222,0.01397,0.36152,0.40688,0.39230,0.95786,0.92607,0.93585
38,38,Aircraft,265994401126.70795,ET30,0.08590,0.20347,0.26712,0.24638,Equipment,-0.94627,0.08989,-0.06071,-0.39670,0.19412,0.10760,Transportation Equipment,0.02261,0.06373,0.05046,corporate,-0.00897,0.01237,0.00543,0.10851,0.14963,0.13636,0.95786,0.92607,0.93585
39,39,Ships and boats,62839620240.34708,ET40,0.06110,0.20688,0.27598,0.25334,Equipment,-0.85992,0.12721,-0.01756,-0.33473,0.22717,0.14391,Transportation Equipment,0.02366,0.06645,0.05260,corporate,-0.00792,0.01510,0.00757,0.08476,0.12755,0.11370,0.92103,0.86818,0.88385
40,40,Railroad equipment,109045484546.04863,ET50,0.05890,0.20360,0.26870,0.24741,Equipment,-0.94283,0.09680,-0.05415,-0.39423,0.20024,0.11313,Transportation Equipment,0.02265,0.06422,0.05077,corporate,-0.00893,0.01286,0.00574,0.08155,0.12312,0.10967,0.94254,0.90124,0.91376
41,41,Theatrical movies,157833245541.22495,AE10,0.09300,0.21332,0.29925,0.27175,Intellectual Property,-0.71617,0.21212,0.08140,-0.23157,0.30235,0.22717,Intellectual Property,0.02564,0.07362,0.05826,corporate,-0.00594,0.02226,0.01324,0.11864,0.16662,0.15126,0.91078,0.80795,0.83476
42,42,Long-lived television programs,144610873939.53967,AE20,0.16800,0.21332,0.29925,0.27175,Intellectual Property,-0.71617,0.21212,0.08140,-0.23157,0.30235,0.22717,Intellectual Property,0.02564,0.07362,0.05826,corporate,-0.00594,0.02226,0.01324,0.19364,0.24162,0.22626,0.94633,0.87168,0.89270
43,43,Books,67646468506.09869,AE30,0.12100,0.21333,0.29925,0.27175,Intellectual Property,-0.71617,0.21212,0.08140,-0.23157,0.30235,0.22717,Intellectual Property,0.02564,0.07362,0.05826,corporate,-0.00594,0.02226,0.01324,0.14664,0.19462,0.17926,0.92847,0.83799,0.86248
44,44,Music,15406510045.76745,AE40,0.26700,0.21333,0.29925,0.27175,Intellectual Property,-0.71617,0.21212,0.08140,-0.23157,0.30235,0.22717,Intellectual Property,0.02564,0.07362,0.05826,corporate,-0.00594,0.02226,0.01324,0.29264,0.34062,0.32526,0.96483,0.91077,0.92665
45,45,Other entertainment originals,15413496806.38999,AE50,0.10900,0.21333,0.29925,0.27175,Intellectual Property,-0.71617,0.21212,0.08140,-0.23157,0.30235,0.22717,Intellectual Property,0.02564,0.07362,0.05826,corporate,-0.00594,0.02226,0.01324,0.13464,0.18262,0.16726,0.92183,0.82635,0.85183
46,46,Own account software,198787829234.10889,ENS3,0.33000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.35020,0.38800,0.37590,1.00000,1.00000,1.00000
47,47,Pharmaceutical and medicine manufacturing,396355589473.99658,RD11,0.10000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.12020,0.15800,0.14590,1.00000,1.00000,1.00000
48,48,"Chemical manufacturing, ex. pharma and med",54399224281.00928,RD12,0.16000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.18020,0.21800,0.20590,1.00000,1.00000,1.00000
49,49,Computers and peripheral equipment manufacturing,9567048384.83953,RD21,0.40000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.42020,0.45800,0.44590,1.00000,1.00000,1.00000
50,50,Communications equipment manufacturing,38393784818.88548,RD22,0.27000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.29020,0.32800,0.31590,1.00000,1.00000,1.00000
51,51,Semiconductor and other component manufacturing,83580996525.44339,RD23,0.25000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.27020,0.30800,0.29590,1.00000,1.00000,1.00000
52,52,Navigational and other instruments manufacturing,30814085765.72150,RD24,0.29000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.31020,0.34800,0.33590,1.00000,1.00000,1.00000
53,53,"Other computer and electronic manufacturing, n.e.c.",1636224416.37729,RD25,0.40000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.42020,0.45800,0.44590,1.00000,1.00000,1.00000
54,54,Motor vehicles and parts manufacturing,39313793397.64573,RD31,0.31000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.33020,0.36800,0.35590,1.00000,1.00000,1.00000
55,55,Aerospace products and parts manufacturing,33211530576.08377,RD32,0.22000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.24020,0.27800,0.26590,1.00000,1.00000,1.00000
56,56,Software publishers,20657269549.42317,RD40,0.22000,0.20899,0.27611,0.25436,Intellectual Property,-0.81039,0.12776,-0.01149,-0.29919,0.22765,0.14902,Intellectual Property,0.02430,0.06650,0.05291,corporate,-0.00727,0.01514,0.00788,0.24430,0.28650,0.27291,0.96827,0.94325,0.95105
57,57,Financial and real estate services,6097212063.69451,RD50,0.16000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.18020,0.21800,0.20590,1.00000,1.00000,1.00000
58,58,Computer systems design and related services,6318822870.45265,RD60,0.36000,0.21676,0.29001,0.26636,Intellectual Property,-0.64817,0.18049,0.05445,-0.18277,0.27434,0.20449,Intellectual Property,0.02670,0.07077,0.05660,corporate,-0.00488,0.01942,0.01157,0.38670,0.43077,0.41660,0.96827,0.94325,0.95105
59,59,Scientific research and development services,22814623102.50269,RD70,0.16000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.18020,0.21800,0.20590,1.00000,1.00000,1.00000
60,60,"All other nonmanufacturing, n.e.c.",86239268420.53497,RD80,0.16000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.18020,0.21800,0.20590,1.00000,1.00000,1.00000
61,61,Private universities and colleges,8714364638.50274,RD91,0.16000,0.20566,0.27015,0.24923,Intellectual Property,-0.89012,0.10303,-0.04265,-0.35640,0.20575,0.12280,Intellectual Property,0.02328,0.06466,0.05133,corporate,-0.00830,0.01330,0.00630,0.18328,0.22466,0.21133,0.96827,0.94325,0.95105
62,62,Other nonprofit institutions,36718605375.43617,RD92,0.16000,0.20566,0.27015,0.24923,Intellectual Property,-0.89012,0.10303,-0.04265,-0.35640,0.20575,0.12280,Intellectual Property,0.02328,0.06466,0.05133,corporate,-0.00830,0.01330,0.00630,0.18328,0.22466,0.21133,0.96827,0.94325,0.95105
63,63,Other manufacturing,207322515562.10355,RDOM,0.16000,0.19565,0.24850,0.23159,Intellectual Property,-1.17822,-0.00000,-0.16591,-0.56315,0.11453,0.01910,Intellectual Property,0.02020,0.05800,0.04590,corporate,-0.01138,0.00664,0.00088,0.18020,0.21800,0.20590,1.00000,1.00000,1.00000
64,64,Inventories,1540550422356.87988,INV,0.00000,0.25148,0.36877,0.33137,Inventories,-0.17720,0.38952,0.30137,0.15521,0.45944,0.41223,Inventories,0.03738,0.09501,0.07661,corporate,0.00580,0.04365,0.03158,0.03738,0.09501,0.07661,0.00000,0.00000,0.00000
65,65,Land,3586505862665.65332,LAND,0.00000,0.23100,0.35000,0.31192,Land,-0.41584,0.35000,0.24216,-0.01605,0.42444,0.36241,Land,0.03108,0.08923,0.07062,corporate,-0.00050,0.03787,0.02559,0.03108,0.08923,0.07062,0.00000,0.00000,0.00000
66,66,Petroleum and natural gas,1033009084262.45227,SM01,0.07510,0.20268,0.26572,0.24517,Structures,-0.96760,0.08371,-0.06861,-0.41200,0.18865,0.10096,Mining and Drilling Structures,0.02236,0.06330,0.05008,corporate,-0.00921,0.01194,0.00506,0.09746,0.13840,0.12518,0.95786,0.92607,0.93585
67,67,Mining,82930242550.87573,SM02,0.04500,0.20221,0.26630,0.24531,Structures,-0.98044,0.08629,-0.06772,-0.42122,0.19093,0.10171,Mining and Drilling Structures,0.02222,0.06348,0.05013,corporate,-0.00936,0.01212,0.00510,0.06722,0.10848,0.09513,0.94254,0.90124,0.91376
68,68,Communication,578746934520.27332,SU20,0.02370,0.20528,0.27688,0.25324,Structures,-0.89957,0.13087,-0.01817,-0.36318,0.23041,0.14340,Mining and Drilling Structures,0.02316,0.06673,0.05257,corporate,-0.00841,0.01538,0.00754,0.04686,0.09043,0.07627,0.87465,0.80148,0.82227
69,69,Gas,365538291966.44250,SU40,0.07510,0.20268,0.26572,0.24517,Structures,-0.96760,0.08371,-0.06861,-0.41200,0.18865,0.10096,Mining and Drilling Structures,0.02236,0.06330,0.05008,corporate,-0.00921,0.01194,0.00506,0.09746,0.13840,0.12518,0.95786,0.92607,0.93585
70,70,Petroleum pipelines,112623061581.18890,SU50,0.02370,0.19889,0.25907,0.23940,Structures,-1.07586,0.05310,-0.10789,-0.48969,0.16154,0.06792,Mining and Drilling Structures,0.02120,0.06125,0.04831,corporate,-0.01038,0.00989,0.00328,0.04490,0.08495,0.07201,0.95786,0.92607,0.93585
71,71,Religious,100591058771.57298,SB10,0.01880,0.22583,0.33005,0.29560,Structures,-0.49219,0.30197,0.18413,-0.07084,0.38191,0.31359,Nonresidential Buildings,0.02949,0.08309,0.06560,corporate,-0.00209,0.03173,0.02057,0.04829,0.10189,0.08440,0.55777,0.39326,0.43472
72,72,Educational and vocational,282731632260.71143,SB20,0.01880,0.23137,0.34259,0.30601,Structures,-0.41067,0.33296,0.22211,-0.01234,0.40935,0.34555,Nonresidential Buildings,0.03119,0.08695,0.06880,corporate,-0.00038,0.03559,0.02377,0.04999,0.10575,0.08760,0.47663,0.29992,0.34279
73,73,Hospitals,321465584009.55084,SB31,0.01880,0.23137,0.34259,0.30601,Structures,-0.41067,0.33296,0.22211,-0.01234,0.40935,0.34555,Nonresidential Buildings,0.03119,0.08695,0.06880,corporate,-0.00038,0.03559,0.02377,0.04999,0.10575,0.08760,0.47663,0.29992,0.34279
74,74,Special care,70115662530.67619,SB32,0.01880,0.23137,0.34259,0.30601,Structures,-0.41067,0.33296,0.22211,-0.01234,0.40935,0.34555,Nonresidential Buildings,0.03119,0.08695,0.06880,corporate,-0.00038,0.03559,0.02377,0.04999,0.10575,0.08760,0.47663,0.29992,0.34279
75,75,Lodging,171809464722.00076,SB41,0.02810,0.23989,0.35398,0.31670,Structures,-0.30133,0.35881,0.25762,0.06613,0.43224,0.37542,Nonresidential Buildings,0.03381,0.09046,0.07209,corporate,0.00224,0.03910,0.02707,0.06191,0.11856,0.10019,0.47663,0.29992,0.34279
76,76,Air transportation,26676130901.78949,SB43,0.02370,0.23586,0.34859,0.31164,Structures,-0.35087,0.34683,0.24123,0.03058,0.42164,0.36164,Nonresidential Buildings,0.03257,0.08880,0.07054,corporate,0.00100,0.03744,0.02551,0.05627,0.11250,0.09424,0.47663,0.29992,0.34279
77,77,Other transportation,3546598618.30267,SB45,0.02370,0.23586,0.34859,0.31164,Structures,-0.35087,0.34683,0.24123,0.03058,0.42164,0.36164,Nonresidential Buildings,0.03257,0.08880,0.07054,corporate,0.00100,0.03744,0.02551,0.05627,0.11250,0.09424,0.47663,0.29992,0.34279
78,78,Warehouses,281416771190.32635,SC01,0.02250,0.23476,0.34712,0.31026,Structures,-0.36504,0.34349,0.23664,0.02041,0.41868,0.35777,Nonresidential Buildings,0.03223,0.08835,0.07011,corporate,0.00066,0.03699,0.02508,0.05473,0.11085,0.09261,0.47663,0.29992,0.34279
79,79,Other commercial,342925648721.18970,SC02,0.02620,0.23815,0.35166,0.31452,Structures,-0.32227,0.35369,0.25063,0.05110,0.42771,0.36954,Nonresidential Buildings,0.03328,0.08974,0.07142,corporate,0.00170,0.03838,0.02639,0.05948,0.11594,0.09762,0.47663,0.29992,0.34279
80,80,Multimerchandise shopping,424453104850.84991,SC03,0.02620,0.23815,0.35166,0.31452,Structures,-0.32227,0.35369,0.25063,0.05110,0.42771,0.36954,Nonresidential Buildings,0.03328,0.08974,0.07142,corporate,0.00170,0.03838,0.02639,0.05948,0.11594,0.09762,0.47663,0.29992,0.34279
81,81,Food and beverage establishments,177715537882.64343,SC04,0.02620,0.23815,0.35166,0.31452,Structures,-0.32227,0.35369,0.25063,0.05110,0.42771,0.36954,Nonresidential Buildings,0.03328,0.08974,0.07142,corporate,0.00170,0.03838,0.02639,0.05948,0.11594,0.09762,0.47663,0.29992,0.34279
82,82,Manufacturing,1098167248469.70093,SI00,0.03140,0.24291,0.35803,0.32050,Structures,-0.26649,0.36751,0.26946,0.09113,0.43994,0.38538,Nonresidential Buildings,0.03474,0.09170,0.07326,corporate,0.00317,0.04034,0.02823,0.06614,0.12310,0.10466,0.47663,0.29992,0.34279
83,83,Public safety,15488160357.01913,SO03,0.02370,0.23586,0.34859,0.31164,Structures,-0.35087,0.34683,0.24123,0.03058,0.42164,0.36164,Nonresidential Buildings,0.03257,0.08880,0.07054,corporate,0.00100,0.03744,0.02551,0.05627,0.11250,0.09424,0.47663,0.29992,0.34279
84,84,Office,1125362772925.66992,SOO1,0.02470,0.23677,0.34982,0.31279,Structures,-0.33928,0.34959,0.24502,0.03890,0.42408,0.36482,Nonresidential Buildings,0.03285,0.08917,0.07089,corporate,0.00128,0.03782,0.02586,0.05755,0.11387,0.09559,0.47663,0.29992,0.34279
85,85,Medical buildings,108684928850.83852,SOO2,0.02470,0.23677,0.34982,0.31279,Structures,-0.33928,0.34959,0.24502,0.03890,0.42408,0.36482,Nonresidential Buildings,0.03285,0.08917,0.07089,corporate,0.00128,0.03782,0.02586,0.05755,0.11387,0.09559,0.47663,0.29992,0.34279
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.20070,0.26371,0.24304,Structures,-1.02269,0.07466,-0.08277,-0.45154,0.18064,0.08905,Other Structures,0.02175,0.06268,0.04943,corporate,-0.00982,0.01132,0.00440,0.05175,0.09268,0.07943,0.94254,0.90124,0.91376
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.23586,0.34859,0.31164,Structures,-0.35087,0.34683,0.24123,0.03058,0.42164,0.36164,Other Structures,0.03257,0.08880,0.07054,corporate,0.00100,0.03744,0.02551,0.05627,0.11250,0.09424,0.47663,0.29992,0.34279
