Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,paid_capital_surplus,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
54171,312956945.742,133193421.858,0.0,301531223.953,1030507446.18,1030507446.18,3728732140.19,1427801583.33,2687456252.6,201252386.726,108423332.035
541711,156478472.871,66596710.9292,0.0,150765611.976,515253723.088,515253723.088,1864366070.09,713900791.667,1343728126.3,100626193.363,54211666.0177
541712,156478472.871,66596710.9292,0.0,150765611.976,515253723.088,515253723.088,1864366070.09,713900791.667,1343728126.3,100626193.363,54211666.0177
54172,312956945.742,133193421.858,0.0,301531223.953,1030507446.18,1030507446.18,3728732140.19,1427801583.33,2687456252.6,201252386.726,108423332.035
541720,312956945.742,133193421.858,0.0,301531223.953,1030507446.18,1030507446.18,3728732140.19,1427801583.33,2687456252.6,201252386.726,108423332.035
5418,625913891.485,266386843.717,0.0,603062447.906,2061014892.35,2061014892.35,7457464280.37,2855603166.67,5374912505.19,402504773.451,216846664.071
54181,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541810,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54182,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541820,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54183,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541830,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54184,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541840,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54185,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541850,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54186,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541860,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54187,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541870,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
54189,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
541890,78239236.4356,33298355.4646,0.0,75382805.9882,257626861.544,257626861.544,932183035.047,356950395.833,671864063.149,50313096.6814,27105833.0088
5419,625913891.485,266386843.717,0.0,603062447.906,2061014892.35,2061014892.35,7457464280.37,2855603166.67,5374912505.19,402504773.451,216846664.071
54191,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
541910,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
54192,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
541921,62591389.1485,26638684.3717,0.0,60306244.7906,206101489.235,206101489.235,745746428.037,285560316.667,537491250.519,40250477.3451,21684666.4071
541922,62591389.1485,26638684.3717,0.0,60306244.7906,206101489.235,206101489.235,745746428.037,285560316.667,537491250.519,40250477.3451,21684666.4071
54193,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
541930,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
54194,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
541940,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
54199,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
541990,125182778.297,53277368.7434,0.0,120612489.581,412202978.47,412202978.47,1491492856.07,571120633.333,1074982501.04,80500954.6903,43369332.8142
55,4354945599.6,2246917398.41,0.0,3914148132.8,39764781632.8,39764781632.8,15362989599.6,56256003000.0,7469996699.21,101542833.995,4322594900.4
551,4354945599.6,2246917398.41,0.0,3914148132.8,39764781632.8,39764781632.8,15362989599.6,56256003000.0,7469996699.21,101542833.995,4322594900.4
5511,4354945599.6,2246917398.41,0.0,3914148132.8,39764781632.8,39764781632.8,15362989599.6,56256003000.0,7469996699.21,101542833.995,4322594900.4
55111,4354945599.6,2246917398.41,0.0,3914148132.8,39764781632.8,39764781632.8,15362989599.6,56256003000.0,7469996699.21,101542833.995,4322594900.4
551111,3761546899.92,1940755626.23,0.0,3380811869.64,34346488987.3,34346488987.3,13269650465.2,48590639962.5,6452145562.71,87706751.712,3733604261.02
551112,593398699.682,306161772.177,0.0,533336263.162,5418292645.54,5418292645.54,2093339134.35,7665363037.49,1017851136.5,13836082.2831,588990639.373
551114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1781166009.73,1592473538.94,0.0,1369406512.98,4834170012.98,4834170012.98,49185320509.7,13825153000.0,35220175019.5,1722285483.78,1266155490.27
561,1128829269.28,1009243793.94,0.0,867873148.791,3063696799.45,3063696799.45,31171619661.9,8761809552.47,22321088665.4,1091513229.82,802436925.618
5611,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56111,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
561110,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
5612,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56121,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
561210,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
5613,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56131,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561311,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561312,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
56132,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561320,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
56133,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561330,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
5614,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56141,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561410,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
56142,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561421,11758638.2216,10512956.1869,0.0,9040345.29991,31913508.3276,31913508.3276,324704371.478,91268849.5049,232511340.264,11369929.4773,8358717.97519
561422,11758638.2216,10512956.1869,0.0,9040345.29991,31913508.3276,31913508.3276,324704371.478,91268849.5049,232511340.264,11369929.4773,8358717.97519
56143,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561431,11758638.2216,10512956.1869,0.0,9040345.29991,31913508.3276,31913508.3276,324704371.478,91268849.5049,232511340.264,11369929.4773,8358717.97519
561439,11758638.2216,10512956.1869,0.0,9040345.29991,31913508.3276,31913508.3276,324704371.478,91268849.5049,232511340.264,11369929.4773,8358717.97519
56144,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561440,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
56145,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561450,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
56149,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561491,7839092.14775,7008637.45792,0.0,6026896.86661,21275672.2184,21275672.2184,216469580.985,60845899.6699,155007560.176,7579952.98488,5572478.65012
561492,7839092.14775,7008637.45792,0.0,6026896.86661,21275672.2184,21275672.2184,216469580.985,60845899.6699,155007560.176,7579952.98488,5572478.65012
561499,7839092.14775,7008637.45792,0.0,6026896.86661,21275672.2184,21275672.2184,216469580.985,60845899.6699,155007560.176,7579952.98488,5572478.65012
5615,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56151,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561510,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
56152,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561520,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
56159,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561591,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561599,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
5616,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56161,70551829.3298,63077737.1212,0.0,54242071.7995,191481049.965,191481049.965,1948226228.87,547613097.029,1395068041.58,68219576.8639,50152307.8511
561611,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561612,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
561613,23517276.4433,21025912.3737,0.0,18080690.5998,63827016.6552,63827016.6552,649408742.956,182537699.01,465022680.528,22739858.9546,16717435.9504
56162,70551829.3298,63077737.1212,0.0,54242071.7995,191481049.965,191481049.965,1948226228.87,547613097.029,1395068041.58,68219576.8639,50152307.8511
561621,35275914.6649,31538868.5606,0.0,27121035.8997,95740524.9827,95740524.9827,974113114.434,273806548.515,697534020.792,34109788.432,25076153.9256
561622,35275914.6649,31538868.5606,0.0,27121035.8997,95740524.9827,95740524.9827,974113114.434,273806548.515,697534020.792,34109788.432,25076153.9256
5617,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56171,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
561710,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
56172,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
561720,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
56173,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
561730,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
56174,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
561740,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
56179,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
561790,28220731.7319,25231094.8485,0.0,21696828.7198,76592419.9862,76592419.9862,779290491.547,219045238.812,558027216.634,27287830.7456,20060923.1404
5619,141103658.66,126155474.242,0.0,108484143.599,382962099.931,382962099.931,3896452457.74,1095226194.06,2790136083.17,136439153.728,100304615.702
56191,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561910,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
56192,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561920,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
56199,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
561990,47034552.8865,42051824.7475,0.0,36161381.1996,127654033.31,127654033.31,1298817485.91,365075398.019,930045361.057,45479717.9093,33434871.9007
562,652336740.458,583229744.998,0.0,501533364.188,1770473213.53,1770473213.53,18013700847.9,5063343447.53,12899086354.1,630772253.953,463718564.648
5621,217445580.153,194409914.999,0.0,167177788.063,590157737.844,590157737.844,6004566949.28,1687781149.18,4299695451.37,210257417.984,154572854.883
56211,217445580.153,194409914.999,0.0,167177788.063,590157737.844,590157737.844,6004566949.28,1687781149.18,4299695451.37,210257417.984,154572854.883
562111,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
562112,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
562119,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
5622,217445580.153,194409914.999,0.0,167177788.063,590157737.844,590157737.844,6004566949.28,1687781149.18,4299695451.37,210257417.984,154572854.883
56221,217445580.153,194409914.999,0.0,167177788.063,590157737.844,590157737.844,6004566949.28,1687781149.18,4299695451.37,210257417.984,154572854.883
562211,54361395.0382,48602478.7499,0.0,41794447.0157,147539434.461,147539434.461,1501141737.32,421945287.294,1074923862.84,52564354.4961,38643213.7206
562212,54361395.0382,48602478.7499,0.0,41794447.0157,147539434.461,147539434.461,1501141737.32,421945287.294,1074923862.84,52564354.4961,38643213.7206
562213,54361395.0382,48602478.7499,0.0,41794447.0157,147539434.461,147539434.461,1501141737.32,421945287.294,1074923862.84,52564354.4961,38643213.7206
562219,54361395.0382,48602478.7499,0.0,41794447.0157,147539434.461,147539434.461,1501141737.32,421945287.294,1074923862.84,52564354.4961,38643213.7206
5629,217445580.153,194409914.999,0.0,167177788.063,590157737.844,590157737.844,6004566949.28,1687781149.18,4299695451.37,210257417.984,154572854.883
56291,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
562910,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
56292,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
562920,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
56299,72481860.0509,64803304.9998,0.0,55725929.3542,196719245.948,196719245.948,2001522316.43,562593716.393,1433231817.12,70085805.9948,51524284.9609
562991,36240930.0255,32401652.4999,0.0,27862964.6771,98359622.974,98359622.974,1000761158.21,281296858.196,716615908.562,35042902.9974,25762142.4804
562998,36240930.0255,32401652.4999,0.0,27862964.6771,98359622.974,98359622.974,1000761158.21,281296858.196,716615908.562,35042902.9974,25762142.4804
61,267708001.236,171277504.943,0.0,129291001.648,1479818501.65,1479818501.65,6546435501.24,2286561500.0,3479768002.47,198167497.941,143784998.764
611,267708001.236,171277504.943,0.0,129291001.648,1479818501.65,1479818501.65,6546435501.24,2286561500.0,3479768002.47,198167497.941,143784998.764
6111,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61111,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
611110,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
6112,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61121,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
611210,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
6113,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61131,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
611310,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
6114,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61141,12748000.0588,8156071.66394,0.0,6156714.36417,70467547.6975,70467547.6975,311735023.868,108883880.952,165703238.213,9436547.52098,6846904.70306
611410,12748000.0588,8156071.66394,0.0,6156714.36417,70467547.6975,70467547.6975,311735023.868,108883880.952,165703238.213,9436547.52098,6846904.70306
61142,12748000.0588,8156071.66394,0.0,6156714.36417,70467547.6975,70467547.6975,311735023.868,108883880.952,165703238.213,9436547.52098,6846904.70306
611420,12748000.0588,8156071.66394,0.0,6156714.36417,70467547.6975,70467547.6975,311735023.868,108883880.952,165703238.213,9436547.52098,6846904.70306
61143,12748000.0588,8156071.66394,0.0,6156714.36417,70467547.6975,70467547.6975,311735023.868,108883880.952,165703238.213,9436547.52098,6846904.70306
611430,12748000.0588,8156071.66394,0.0,6156714.36417,70467547.6975,70467547.6975,311735023.868,108883880.952,165703238.213,9436547.52098,6846904.70306
6115,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61151,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
611511,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611512,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611513,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611519,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
6116,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61161,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611610,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
61162,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611620,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
61163,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611630,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
61169,9561000.04413,6117053.74796,0.0,4617535.77313,52850660.7731,52850660.7731,233801267.901,81662910.7143,124277428.66,7077410.64073,5135178.5273
611691,3187000.01471,2039017.91599,0.0,1539178.59104,17616886.9244,17616886.9244,77933755.9671,27220970.2381,41425809.5532,2359136.88024,1711726.17577
611692,3187000.01471,2039017.91599,0.0,1539178.59104,17616886.9244,17616886.9244,77933755.9671,27220970.2381,41425809.5532,2359136.88024,1711726.17577
611699,3187000.01471,2039017.91599,0.0,1539178.59104,17616886.9244,17616886.9244,77933755.9671,27220970.2381,41425809.5532,2359136.88024,1711726.17577
6117,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
61171,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
611710,38244000.1765,24468214.9918,0.0,18470143.0925,211402643.093,211402643.093,935205071.605,326651642.857,497109714.639,28309642.5629,20540714.1092
62,2404697510.29,1436611541.18,0.0,1240784513.73,6863954513.73,6863954513.73,69466384510.3,9217176500.0,47759045020.6,541468982.842,1913939989.71
621,2404697510.29,1436611541.18,0.0,1240784513.73,6863954513.73,6863954513.73,69466384510.3,9217176500.0,47759045020.6,541468982.842,1913939989.71
6211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6212,2404697510.29,1436611541.18,0.0,1240784513.73,6863954513.73,6863954513.73,69466384510.3,9217176500.0,47759045020.6,541468982.842,1913939989.71
62121,2404697510.29,1436611541.18,0.0,1240784513.73,6863954513.73,6863954513.73,69466384510.3,9217176500.0,47759045020.6,541468982.842,1913939989.71
621210,2404697510.29,1436611541.18,0.0,1240784513.73,6863954513.73,6863954513.73,69466384510.3,9217176500.0,47759045020.6,541468982.842,1913939989.71
6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
