YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,3,23,9,0,3557,0,53980547,0,8639833,0,20424415,0,117662,0,5375092,1,23811,0,74936,0,5643295,0,422725,0,309664,0,3614555,0,18895000,0,12556738,1,82466,1,3022,0,2067503,0,344055,0,134931,0,875551,0,53980547,0,12405096,0,3815129,0,7279984,0,2587896,0,6142126,0,1362747,0,20387570,0,785539,0,4408377,0,16088105,0,894451,0,110681752,0,109912843,0,13367,0,137189,0,618354,0,106628757,0,90335499,0,1821356,0,3828150,0,273961,0,115966,0,1686804,0,1550310,0,456654,0,21479,0,1101359,1,2324,0,187471,0,366959,0,2032859,0,3039,0,2844568,0,4052995,0,4261016,0,5016295,0,755279,0,4039628,0,4864704,0,825076,0,169808,0,29680,0,78683,0,2917,0,5557,0,52971,0,46321,0,58835,0,12513,0,5259,0,6135,1,876,0,3165,1,3059,0,0
2013,3,23,8,0,5586,0,39573598,0,7012641,0,14214747,0,68028,0,4808940,0,0,1,20156,0,4726631,0,485705,1,211941,0,1895196,0,15765544,0,11322206,1,4111,1,754,0,1109274,0,211967,0,116571,0,614303,0,39573598,0,8623529,0,2828186,0,5274737,0,2732943,0,4347035,0,1037313,0,14729855,0,246469,0,3668147,0,11149211,0,333971,0,89821450,0,89273826,0,3178,0,136113,0,408332,0,85966696,0,71024385,0,1945644,0,4222922,0,205790,0,129542,0,1629824,0,1371437,0,268075,0,10221,0,576895,1,58,0,179062,0,353883,0,1218548,1,30,0,2830381,0,3854754,0,3951551,0,4579842,0,628290,0,3851576,0,4499310,0,647735,0,79952,0,13959,0,74438,1,1374,0,3378,0,-13197,0,15613,0,31815,0,16201,1,4410,1,4430,0,20,1,27,1,14,0,0
2013,3,23,7,0,38963,0,81816277,0,13138544,0,24452976,0,139054,0,8634666,1,2647,1,72964,0,11648842,0,1246196,0,271794,0,3916144,0,38891785,0,27290189,1,144822,1,66600,0,4908739,0,857131,0,327602,0,1452473,0,81816277,0,15339013,0,6795118,0,10915339,0,8602538,0,12909788,0,1685100,0,25569382,0,1695089,0,10428758,0,15085631,0,1640096,0,196241882,0,194952428,0,9099,0,251838,0,1028518,0,189007211,0,148394649,0,5404831,0,10535131,0,974445,0,358030,0,3398044,0,3576948,0,747631,0,65996,0,1667087,0,0,0,653090,0,445771,0,2480727,0,5889,0,10298938,0,7234671,0,7877066,0,10433948,0,2556882,0,7225573,0,9852134,0,2626561,0,503624,0,40078,0,81363,1,433,0,21651,0,360100,0,52683,0,127141,0,74458,1,95186,1,95186,0,0,1,1556,1,1556,0,0
2013,3,23,6,0,28954,0,20942041,0,4486281,0,3703982,1,4275,0,2997896,0,0,0,0,0,1701588,0,993255,1,115048,0,856526,0,16348170,0,12467228,0,0,0,0,0,1269707,0,376191,0,51134,0,616032,0,20942041,0,2568583,0,2561957,0,1854223,0,2963839,0,5285866,0,291329,0,5416243,0,623836,0,1901497,0,3405098,1,514188,0,54897811,0,54446913,1,2874,0,105936,0,342088,0,52688089,0,37217008,0,2210615,0,3863627,0,395200,0,54246,0,937372,0,1319564,0,326669,0,27842,0,612966,0,0,0,200883,0,172269,0,574757,1,24499,0,4750572,0,2209722,0,2581391,0,3590433,0,1009043,0,2206847,0,3300261,0,1093414,0,269471,1,1690,0,14378,1,1566,1,794,1,251043,0,60553,0,82872,0,22319,1,44519,1,45596,1,1077,0,0,0,0,0,0
2013,3,23,5,0,36098,0,12744650,0,2548149,0,2226329,0,0,0,1612691,0,0,0,0,0,1466459,0,833222,1,88973,0,326240,0,13000553,0,10127607,0,0,0,0,0,541800,0,214122,0,92695,0,106414,0,12744650,0,1050410,0,1278784,0,1583423,0,1480881,0,3247330,0,-123352,0,4227174,0,882912,0,2302835,0,1184075,1,142647,0,49470833,0,49359529,1,375,0,27110,0,83819,0,46718328,0,30275659,0,2260816,0,4725272,0,366353,0,37159,0,878073,0,1329100,0,248929,0,10876,0,458690,0,0,0,314177,0,141275,0,415709,0,0,0,5256239,0,2752505,0,2905410,0,3622067,0,716657,0,2752130,0,3487442,0,735311,0,95290,1,6859,0,18477,1,77,1,64,1,69812,0,57991,0,72372,1,14381,1,-2,0,0,1,2,0,0,0,0,0,0
2013,3,23,4,0,72266,0,11814790,0,3662433,0,1746379,1,3643,0,497728,0,0,0,0,0,807792,0,1094541,1,7153,0,355218,0,17059424,0,13908390,0,0,0,0,0,343395,0,295863,0,222661,0,79558,0,11814790,0,1389807,0,1233423,0,1618912,0,6321478,0,2606055,0,136932,0,-1491819,0,749751,0,2048923,0,-4090828,1,199664,0,58316375,0,58109429,0,0,0,141080,0,65866,0,54832478,0,31156071,0,3653196,0,6268493,0,418962,0,75922,0,1345884,0,1560491,0,284666,0,12568,0,835891,0,0,0,362293,0,105979,0,817488,1,15976,0,7918597,0,3483898,0,3401069,0,4394702,0,993633,0,3483898,0,4381795,0,897897,0,-92469,1,455,0,10240,0,0,5,,1,-103164,1,7212,1,10287,1,3075,1,2428,1,2428,0,0,0,0,0,0,0,0
2013,3,23,3,0,267977,0,7415409,0,2850726,0,585216,1,8247,0,316633,0,0,0,0,0,279023,0,759854,1,4313,0,62061,0,21626442,0,19254624,0,0,0,0,0,149969,0,348815,0,256483,0,-48288,0,7415409,0,771957,0,1175251,0,1175008,0,4147349,0,2730620,0,135211,0,-2719987,0,905101,0,2817111,0,-6229370,0,212829,0,86485903,0,86061663,0,0,0,92970,0,331270,0,81016235,0,43836594,0,6514653,0,8668113,0,469932,0,118171,0,1822219,0,2334890,0,320408,0,20425,0,934594,0,0,0,572919,0,124107,0,782132,0,0,0,14497076,0,5469667,0,5498867,0,6772928,0,1274061,0,5469667,0,6747748,0,1278081,0,15917,1,276,0,4702,0,0,0,0,1,10939,1,13612,1,16680,1,3068,1,-329,1,14,1,343,0,0,0,0,0,0
2013,3,23,2,0,89677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13365064,0,13192626,1,426,0,50596,0,121416,0,12375653,0,6885456,0,535262,0,852835,0,104286,0,35846,0,360479,0,240006,0,105901,0,2778,0,129624,1,21,0,81970,0,38607,0,117159,0,0,0,2885423,0,989411,0,1514164,0,2308227,0,794064,0,988985,0,1810023,0,821038,0,531258,1,1227,0,10580,1,3,1,-951,0,520400,1,-6011,1,9426,1,15437,1,-69,0,3,1,71,0,0,0,0,0,0
2013,3,23,1,0,544711,0,367764636,0,61997005,0,110795825,0,539983,0,33426447,0,288609,0,773745,0,42199763,0,6634931,0,1393033,0,36069189,0,182204462,0,131331777,0,629508,0,167431,0,14272009,0,4078167,0,1585755,0,6626891,0,367764636,0,71589054,0,25067222,0,60051649,0,31203157,0,52993580,0,8548488,0,118311487,0,7111810,0,35744996,0,81561330,0,6106649,0,900366878,0,893391420,0,107570,0,1256114,0,5611774,0,860871160,0,662741886,0,26855612,0,50602813,0,3636160,0,1041297,0,15033146,0,15618757,0,3350874,0,283231,0,9028428,0,29461,0,2797852,0,2655046,0,10648787,0,62548,0,56485260,0,39495718,0,42686021,0,52596657,0,9910636,0,39388149,0,49684795,0,10296646,0,2795178,0,287793,0,667625,0,36240,0,60075,0,1743445,0,297247,0,563072,0,265826,0,205448,0,223079,0,17632,0,8337,0,6889,0,0
2013,3,31,12,0,543,0,166271890,0,16633805,0,27477297,0,666182,0,30393918,0,471265,0,692675,0,7555176,0,554016,0,112975,0,23567450,0,95038826,0,57537256,0,3113965,0,304177,0,3080495,0,10804712,0,2478058,0,7760986,0,166271890,0,15430551,0,7613572,0,14804872,0,2169030,0,27895749,0,9972882,0,88385234,0,2236774,0,8055241,0,84601289,0,6508070,0,225824049,0,222607210,0,36952,0,218008,0,2961879,0,210947223,0,162053639,0,1879219,0,14518638,0,868340,0,211996,0,1996350,0,3011959,0,1490154,0,530279,0,5806063,0,286150,0,2659592,0,1348378,0,2921338,0,24436,0,11340692,0,14876826,0,17088688,0,17850706,0,762018,0,14839874,0,15753281,0,913408,0,2122338,0,1172691,0,403752,0,212412,0,12726,0,320756,0,47866,0,74023,0,26157,0,78611,0,84438,0,5828,0,12354,0,2355,0,9997
2013,3,31,11,0,681,0,46776754,0,4871079,0,10329765,0,211030,0,11342051,0,39542,0,214006,0,2113910,0,290073,0,22292,0,4279644,0,30981197,0,20254518,0,101004,0,12514,0,769455,0,1797155,0,609338,0,712980,0,46776754,0,5225372,0,3336781,0,4161998,0,1879133,0,5618365,0,1212754,0,25342352,0,420373,0,2579721,0,23410604,0,1068346,0,84775549,0,84177325,0,16149,0,98582,0,483492,0,79519342,0,62010652,0,1062438,0,5258470,0,279295,0,63578,0,1012279,0,1465520,0,383633,0,118144,0,1787234,0,14904,0,532474,0,421433,0,1201593,0,21853,0,3885840,0,5256207,0,5893635,0,6212877,0,319241,0,5240057,0,5611218,0,371161,0,618880,0,263116,0,69247,0,18937,0,4226,0,263354,0,21233,0,22894,0,1661,0,13465,0,19805,0,6340,0,4864,0,2651,0,2208
2013,3,31,10,0,1551,0,52783053,0,5605314,0,11973255,0,189601,0,13800882,1,18046,1,73494,0,2260229,0,499093,1,17611,0,3391856,0,36222896,0,23649366,1,15914,1,1876,0,733824,0,1701145,0,637931,0,948270,0,52783053,0,6972533,0,4534735,0,4392742,0,1378702,0,6436757,0,1196353,0,27871232,0,560359,0,2759178,0,25951007,0,1399313,0,101025363,0,100275380,0,8687,0,129598,0,611697,0,94353708,0,72067521,0,1583115,0,6990601,0,399803,0,90077,0,1241046,0,1581764,0,454697,0,112165,0,2041768,1,288,0,667065,0,406952,0,1224287,0,25089,0,5467469,0,6671656,0,7142399,0,7556836,0,414437,0,6662968,0,7130610,0,467641,0,464825,0,274644,0,71095,0,7810,0,3630,0,107646,0,12098,0,16165,0,4067,0,2508,0,5296,1,2789,0,1868,1,643,1,1210
2013,3,31,9,0,4330,0,66718392,0,9107835,0,15720041,0,243976,0,16336888,1,1955,0,120983,0,2723202,0,629546,0,63227,0,3831843,0,48180896,0,33166615,0,97427,0,29981,0,940072,0,1739345,0,599558,0,1265262,0,66718392,0,8325702,0,5411827,0,5773841,0,2576811,0,8515765,0,1176354,0,34938092,0,969750,0,4209612,0,31669695,0,1910965,0,135699084,0,134497233,0,8689,0,141968,0,1051194,0,126122774,0,96680737,0,2785256,0,8654538,0,482786,0,166978,0,1847288,0,2433876,0,634416,0,146979,0,2344363,1,9258,0,712753,0,536735,0,1911519,0,7333,0,6767959,0,9576311,0,10162829,0,10821619,0,658790,0,9567622,0,10295525,0,727904,0,566212,0,262883,0,99540,0,17155,0,1854,0,184780,0,27563,0,29589,0,2026,0,1432,0,4009,1,2577,0,6979,0,5341,1,1637
2013,3,31,8,0,6481,0,45398393,0,7166814,0,10947979,0,123997,0,12350129,0,0,1,7036,0,1200439,0,526060,1,57378,0,1794154,0,36463223,0,26517970,0,323,0,223,0,511465,0,951010,0,474209,0,538781,0,45398393,0,6472554,0,3306516,0,3394690,0,3652317,0,6393867,0,753396,0,21425053,0,788402,0,2480158,0,19399396,0,1242904,0,100208079,0,99378187,0,2224,0,217376,0,610292,0,93267140,0,69696895,0,2736002,0,7135418,0,595526,0,113217,0,1828591,0,1968340,0,528130,0,71198,0,1522655,1,581,0,486249,0,294242,0,1606231,0,6563,0,4677304,0,6940939,0,7224556,0,7913652,0,689096,0,6938715,0,7712606,0,773891,0,226357,0,84738,0,43227,1,741,0,737,0,96913,0,56291,0,57022,1,731,1,3194,1,3194,0,0,1,1329,1,1329,0,0
2013,3,31,7,0,21473,0,48594905,0,8898827,0,12539837,0,95961,0,10300032,0,0,0,0,0,1929052,0,898365,1,133027,0,1949250,0,44359643,0,34249883,0,102,0,0,0,792497,0,1786220,0,1104124,0,458023,0,48594905,0,7362541,0,2892054,0,3770749,0,4579382,0,7671332,0,548114,0,21770733,0,1762218,0,3456999,0,18669051,0,2117535,0,125235707,0,124224614,0,3825,0,130155,0,877113,0,115874817,0,81052205,0,5138385,0,10368659,0,818124,0,229122,0,2640673,0,3115955,0,634704,0,105815,0,1476527,0,0,0,461834,0,689528,0,1741071,1,18826,0,7383389,0,9360890,0,9737771,0,10939565,0,1201795,0,9357065,0,10577567,0,1220501,0,320462,0,38457,0,43564,1,1651,0,-10284,0,247075,0,55951,0,59021,1,3070,1,4292,1,4292,0,0,1,1254,1,1254,0,0
2013,3,31,6,0,12334,0,8979204,0,2090294,0,2374095,1,29899,0,1849171,0,0,0,0,0,155701,0,315053,0,0,0,370684,0,10437543,0,8790896,0,0,0,0,0,107095,0,291582,0,238403,0,47183,0,8979204,0,1147663,0,755419,0,819319,0,1477297,0,1447159,0,112910,0,3219436,0,405520,0,955541,0,2329814,0,471439,0,27476205,0,27238120,0,0,0,93427,0,144659,0,25655097,0,15973408,0,1575345,0,2946882,0,250864,0,23685,0,814081,0,739168,0,125631,0,7643,0,319942,0,0,0,197657,0,116147,0,354807,0,0,0,2209837,0,1821108,0,1842439,0,2303374,0,460934,0,1821108,0,2282567,0,461459,0,12105,1,3686,0,4022,0,0,1,2916,1,1481,1,8878,1,9711,1,833,1,348,1,348,0,0,0,0,0,0,0,0
2013,3,31,5,0,17024,0,6249240,0,1265165,0,1666904,0,52,0,935660,0,0,0,0,0,308171,0,453317,0,0,1,29784,0,5939116,0,4727520,1,36633,0,0,1,90533,0,335676,0,155822,0,71675,0,6249240,0,1194361,0,363818,0,293166,0,1295100,0,804447,1,111103,0,2187243,0,268662,0,1139725,0,984484,1,205628,0,20783833,0,20679158,0,0,1,32099,0,72576,0,19175089,0,13110230,0,1050075,0,1376390,0,162241,0,23922,0,644844,0,479337,0,85420,0,38086,0,263229,0,0,0,144395,0,24106,0,262255,0,61,0,1510496,0,1608745,0,1694034,0,1889971,0,195937,0,1608745,0,1808854,0,200109,0,85289,1,462,0,2647,1,2010,0,0,1,80171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,31,4,0,22661,0,3753553,0,836051,0,857222,1,2484,0,626155,0,0,0,0,0,296964,0,261623,0,0,1,62188,0,5083322,0,4438658,0,0,0,0,1,10931,0,434456,0,264787,0,-9429,0,3753553,0,502119,0,297803,0,440525,0,606324,0,842621,1,94581,0,969580,0,433625,0,770086,0,-85640,1,148490,0,16321314,0,16045085,0,0,1,984,0,275246,0,14841648,0,7652885,0,1326856,0,2044315,0,166818,0,13985,0,617736,0,528229,0,80422,0,13076,0,132115,0,0,0,148564,0,49718,0,142543,0,0,0,1924384,0,1479667,0,1487338,0,1630894,0,143556,0,1479667,0,1624687,0,145020,0,6302,1,2430,0,2154,0,0,1,140,1,1578,1,1370,1,1371,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,31,3,0,51019,0,1695525,0,656063,0,190099,0,0,0,202308,0,0,0,0,0,32094,0,62378,0,0,1,687,0,5111087,0,4635452,0,0,0,0,0,0,0,306668,0,206543,0,-23864,0,1695525,0,123603,0,297506,0,445935,0,1147439,0,420297,1,67511,0,-806766,0,582932,0,683911,0,-1981224,1,92384,0,11291371,0,11283142,0,0,1,3874,0,4356,0,10342346,0,5053548,0,952639,0,961700,0,113972,1,1305,0,604300,0,282214,0,56790,0,16624,0,151386,0,0,0,80497,1,13415,0,58116,0,0,0,1995843,0,949025,0,950513,0,1226120,0,275607,0,949025,0,1225970,0,276944,0,1488,1,153,1,35,0,0,0,0,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,31,2,0,19787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7246831,0,6631301,1,347,0,478546,0,136638,0,6691814,0,4189859,0,288578,0,720807,0,25372,0,63682,0,165390,0,162419,0,57644,0,18110,0,91158,0,0,0,55881,0,21460,0,67687,0,21,0,763746,0,555017,0,5587891,0,5933483,0,345592,0,554670,0,968768,0,414097,0,5031806,1,6579,0,6278,1,12085,0,478,0,5006385,1,1415,1,1415,0,0,0,0,0,0,0,0,1,1090,0,0,1,1090
2013,3,31,1,0,157884,0,447220909,0,57131247,0,94076492,0,1563183,0,98137194,0,530809,0,1108194,0,18574938,0,4489526,0,406510,0,39277540,0,317817749,0,217968135,0,3365367,0,348772,0,7036368,0,20147969,0,6768772,0,11769867,0,447220909,0,52756998,0,28810031,0,38297837,0,20761534,0,66046360,0,15245958,0,225302191,0,8428615,0,27090172,0,204948477,0,15165073,0,855887388,0,847036755,0,76874,0,1544617,0,7229142,0,796790998,0,589541578,0,20377907,0,60976418,0,4163142,0,1001547,0,13412578,0,15768782,0,4531641,0,1178120,0,15936441,0,311182,0,6146961,0,3922113,0,11491447,0,104183,0,47926959,0,59096390,0,68812094,0,74279097,0,5467003,0,59019516,0,64991653,0,5972137,0,9456063,0,2109840,0,745561,0,272801,0,16422,0,6311438,0,232664,0,271212,0,38548,0,103851,0,121384,0,17533,0,29737,0,13572,0,16141
2013,3,41,12,0,651,0,205462991,0,13372028,0,40213461,0,661336,0,56284712,0,70301,0,852184,0,8894567,0,741303,0,104424,0,29443004,0,73380627,0,37401439,0,113631,0,79568,0,6625273,0,11551692,0,1790188,0,3748315,0,205462991,0,34384863,0,18611476,0,19258495,0,3081290,0,35322340,0,10477324,0,84327203,0,1580496,0,7699536,0,79097101,0,4049931,0,567636593,0,561074050,0,75889,0,651409,0,5835245,0,553663845,0,475979437,0,2075399,0,30705619,0,1801275,0,380244,0,5094860,0,4861263,0,1693023,0,593480,0,6071944,0,2657,0,3520153,0,1176625,0,3339185,0,294160,0,16074520,0,13972748,0,16047767,0,16628762,0,580995,0,13896859,0,14952959,0,1056099,0,2004407,0,1084360,0,668410,0,50032,0,6958,0,194646,0,133453,0,147629,0,14176,0,13048,0,108251,0,95203,0,15205,0,9694,0,5511
2013,3,41,11,0,1048,0,72188731,0,6154228,0,15232331,0,280980,0,26310925,0,10073,0,64830,0,3410536,0,593445,0,150715,0,5251948,0,22300475,0,12667903,0,51529,0,34275,0,1438193,0,3329051,0,661566,0,1535177,0,72188731,0,11709411,0,14603018,0,5683932,0,2155242,0,8820420,0,1227070,0,27989639,0,730536,0,2947268,0,25300044,0,988209,0,226185408,0,223701068,0,12457,0,147720,0,2324163,0,219946753,0,189828166,0,1468758,0,11604728,0,638793,0,180550,0,2059590,0,1867443,0,697446,0,231589,0,1592077,0,105,0,1403617,0,327512,0,1184930,0,4221,0,6857228,0,6238655,0,6595851,0,6857486,0,261635,0,6226198,0,6542736,0,316538,0,329984,0,99382,0,142981,0,13261,0,10945,0,63415,0,25787,0,50525,0,24738,0,13882,0,23847,0,9965,0,3201,0,1107,0,2048
2013,3,41,10,0,2631,0,90378143,0,9035921,0,18688387,0,290618,0,38114785,0,8605,1,156957,0,4103438,0,716573,0,67182,0,3788585,0,25553793,0,14933196,1,7327,0,0,0,1566840,0,3173237,0,694680,0,1315007,0,90378143,0,14647032,0,25405432,0,6194734,0,3518534,0,9339701,0,1274337,0,29998373,0,1617528,0,4242447,0,25510702,0,1372304,0,292670593,0,288458864,0,11413,0,237138,0,3963178,0,284787899,0,244127008,0,2227158,0,16010720,0,752484,0,184354,0,3066648,0,2431971,0,905115,0,228760,0,1787624,1,102,0,2058517,0,394947,0,1378090,0,20509,0,9213891,0,7882694,0,8478223,0,8846048,0,367826,0,7871281,0,8231656,0,360375,0,554047,0,66935,0,94460,0,7705,0,-967,0,385914,0,35692,0,50277,0,14585,0,17203,0,23467,0,6264,1,1783,1,786,1,997
2013,3,41,9,0,8795,0,134921876,0,14417192,0,26707379,0,401767,0,61392113,1,8446,0,99010,0,4874019,0,1443024,0,129014,0,5696248,0,34876347,0,21554433,1,9649,1,2231,0,1813195,0,4909283,0,1351815,0,1857202,0,134921876,0,19918678,0,41306408,0,8156982,0,6057941,0,12414796,0,1543644,0,45523426,0,2881419,0,6982823,0,37847877,0,2188693,0,474237045,0,467304006,0,14023,0,249910,0,6669106,0,462527321,0,394804261,0,4710827,0,26739951,0,1139265,0,374287,0,5285421,0,4550057,0,1389709,0,321599,0,1983397,1,1643,0,3691701,0,540404,0,2210934,0,35841,0,14748023,0,11709724,0,12491240,0,13204076,0,712835,0,11695701,0,12519864,0,824163,0,726960,0,124669,0,215701,0,13227,0,17549,0,355815,0,30566,0,48497,0,17931,0,38013,0,40859,0,2846,0,3882,1,772,1,3087
2013,3,41,8,0,12041,0,86295709,0,10757730,0,18920299,0,217901,0,36562102,1,6974,0,0,0,3470328,0,860983,1,160800,0,3080198,0,22522930,0,14468098,1,170916,1,29420,0,1555578,0,2864851,0,933979,0,1011418,0,86295709,0,14137825,0,19984470,0,6310030,0,4658253,0,9480026,0,1766473,0,29958631,0,2329313,0,5706086,0,23613059,0,1689827,0,283269208,0,280133933,0,4183,0,175394,0,2955698,0,274666836,0,230949342,0,3448256,0,16381278,0,841997,0,415758,0,3397545,0,2701225,0,1074404,0,177325,0,869389,0,0,0,1822280,0,375133,0,1306790,0,9148,0,10896968,0,8602372,0,9250834,0,9957506,0,706673,0,8598189,0,9402404,0,804215,0,597508,0,85562,0,116128,1,1593,0,13633,0,380592,0,52881,0,56815,0,3933,0,2255,1,8835,1,6579,1,1926,1,1534,1,392
2013,3,41,7,0,61910,0,135421310,0,18327480,0,27609181,0,319230,0,48627011,1,31859,1,8611,0,5733103,0,1707970,0,504551,0,7147346,0,53609874,0,36684719,1,510,1,510,0,3522937,0,6766491,0,2972032,0,1800877,0,135421310,0,26732034,0,13798250,0,11505300,0,11341155,0,20908330,0,2231091,0,48905150,0,4229903,0,13106162,0,33980483,0,2411399,0,486570264,0,482168973,0,8780,0,336566,0,4055945,0,472744801,0,377197386,0,10046368,0,32857980,0,1939861,0,606334,0,7897035,0,7721081,0,1879515,0,417170,0,2166793,0,0,0,2942642,0,990417,0,2294785,0,7774,0,23779660,0,13825463,0,15131316,0,17549045,0,2417729,0,13816682,0,16525822,0,2709139,0,1110725,0,89795,0,210607,1,23484,0,15061,0,771778,0,143913,0,149345,1,5432,0,59996,0,63395,1,3399,1,2769,1,2732,0,36
2013,3,41,6,0,53003,0,36769249,0,6192036,0,5445220,0,58312,0,13326049,1,987,1,14108,0,1189028,0,845789,1,83942,0,1243320,0,17906319,0,12485212,1,14,0,0,0,1163234,0,2514151,0,1242501,0,631075,0,36769249,0,7329012,0,2337553,0,1901215,0,6223832,0,7164561,0,436245,0,11376830,0,1989798,0,4668135,0,5687308,0,968411,0,152556603,0,151242655,1,1,0,101615,0,1212332,0,147857677,0,116851902,0,4034645,0,9725501,0,522701,0,126376,0,3026839,0,2230067,0,525228,0,134001,0,832866,0,0,0,1037577,0,222267,0,536678,1,4366,0,8046663,0,4698926,0,4948794,0,5877476,0,928681,0,4698925,0,5637166,0,938241,0,235846,0,12602,0,30982,1,105,1,-7876,1,200033,0,10045,0,24071,1,14026,1,3978,1,3978,0,0,1,1701,0,0,1,1701
