,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
43,Books,0.0,AE30,0.0,0.10593100000000008,0.15015,0.13599992000000005,Intellectual Property,-0.23568709495444695,0.21212121212121227,0.1747547238588308,-0.18376496072549398,0.18732966428292175,0.14957538973008014,Intellectual Property,-0.0040815384615384386,0.015615384615384621,0.009312369230769245,corporate,-0.0040815384615384386,0.015615384615384621,0.009312369230769245,-0.004081538461538414,0.015615384615384614,0.009312369230769224,-0.07152974504249288,-0.16201117318435765,-0.1375161769640032
44,Music,0.0,AE40,0.0,0.10593099999999997,0.15015000000000003,0.13599991999999972,Intellectual Property,-0.2356870949544485,0.21212121212121243,0.1747547238588295,-0.1837649607254952,0.18732966428292194,0.149575389730079,Intellectual Property,-0.00408153846153847,0.015615384615384642,0.009312369230769162,corporate,-0.00408153846153847,0.015615384615384642,0.009312369230769162,-0.00408153846153847,0.015615384615384642,0.009312369230769169,-0.03516713091922019,-0.08923076923076922,-0.07335157108889612
45,Other entertainment originals,0.0,AE50,0.0,0.10593100000000011,0.15015,0.13599992000000005,Intellectual Property,-0.23568709495444695,0.21212121212121207,0.17475472385883103,-0.18376496072549392,0.18732966428292164,0.14957538973008033,Intellectual Property,-0.004081538461538442,0.015615384615384621,0.009312369230769252,corporate,-0.004081538461538442,0.015615384615384621,0.009312369230769252,-0.004081538461538442,0.015615384615384614,0.009312369230769252,-0.07817337461300311,-0.17365269461077837,-0.14816918865878215
46,Own account software,0.0,ENS3,0.0,0.08825599999999986,0.09939999999999999,0.09583391999999999,Intellectual Property,-0.6977332995749119,0.0,-0.07255982983425228,-0.5440218626227069,0.0,-0.06210512990180404,Intellectual Property,-0.009520000000000025,0.0,-0.0030464000000000047,corporate,-0.009520000000000025,0.0,-0.0030464000000000047,-0.009520000000000028,0.0,-0.0030464000000000047,0.0,0.0,0.0
47,Pharmaceutical and medicine manufacturing,0.0,RD11,0.0,0.08825599999999997,0.09939999999999999,0.09583392000000002,Intellectual Property,-0.6977332995749106,0.0,-0.07255982983425213,-0.5440218626227059,0.0,-0.062105129901803904,Intellectual Property,-0.00952,0.0,-0.0030463999999999977,corporate,-0.00952,0.0,-0.0030463999999999977,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
48,"Chemical manufacturing, ex. pharma and med",0.0,RD12,0.0,0.08825599999999997,0.09939999999999999,0.09583391999999996,Intellectual Property,-0.6977332995749106,0.0,-0.07255982983425227,-0.5440218626227059,0.0,-0.06210512990180403,Intellectual Property,-0.00952,0.0,-0.0030464000000000047,corporate,-0.00952,0.0,-0.0030464000000000047,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
49,Computers and peripheral equipment manufacturing,0.0,RD21,0.0,0.0882559999999997,0.09939999999999999,0.09583391999999982,Intellectual Property,-0.697733299574918,0.0,-0.07255982983425335,-0.5440218626227117,0.0,-0.062105129901804945,Intellectual Property,-0.009520000000000084,0.0,-0.0030464000000000532,corporate,-0.009520000000000084,0.0,-0.0030464000000000532,-0.009520000000000084,0.0,-0.00304640000000006,0.0,0.0,0.0
50,Communications equipment manufacturing,0.0,RD22,0.0,0.08825599999999983,0.09939999999999999,0.09583392000000002,Intellectual Property,-0.6977332995749119,0.0,-0.07255982983425212,-0.5440218626227069,0.0,-0.06210512990180389,Intellectual Property,-0.009520000000000028,0.0,-0.0030463999999999977,corporate,-0.009520000000000028,0.0,-0.0030463999999999977,-0.009520000000000028,0.0,-0.0030464000000000047,0.0,0.0,0.0
51,Semiconductor and other component manufacturing,0.0,RD23,0.0,0.08825599999999986,0.09939999999999999,0.09583391999999999,Intellectual Property,-0.6977332995749124,0.0,-0.07255982983425233,-0.5440218626227072,0.0,-0.06210512990180405,Intellectual Property,-0.009520000000000028,0.0,-0.0030464000000000047,corporate,-0.009520000000000028,0.0,-0.0030464000000000047,-0.009520000000000028,0.0,-0.0030464000000000047,0.0,0.0,0.0
52,Navigational and other instruments manufacturing,0.0,RD24,0.0,0.08825599999999983,0.09939999999999999,0.09583392000000002,Intellectual Property,-0.6977332995749121,0.0,-0.07255982983425212,-0.5440218626227071,0.0,-0.06210512990180389,Intellectual Property,-0.009520000000000032,0.0,-0.0030463999999999977,corporate,-0.009520000000000032,0.0,-0.0030463999999999977,-0.009520000000000028,0.0,-0.0030464000000000047,0.0,0.0,0.0
53,"Other computer and electronic manufacturing, n.e.c.",0.0,RD25,0.0,0.08825599999999967,0.09939999999999999,0.09583391999999982,Intellectual Property,-0.6977332995749181,0.0,-0.07255982983425335,-0.5440218626227118,0.0,-0.062105129901804945,Intellectual Property,-0.009520000000000087,0.0,-0.0030464000000000532,corporate,-0.009520000000000087,0.0,-0.0030464000000000532,-0.009520000000000084,0.0,-0.00304640000000006,0.0,0.0,0.0
54,Motor vehicles and parts manufacturing,0.0,RD31,0.0,0.08825599999999986,0.09939999999999999,0.09583392000000018,Intellectual Property,-0.6977332995749118,0.0,-0.0725598298342507,-0.5440218626227068,0.0,-0.06210512990180268,Intellectual Property,-0.009520000000000025,0.0,-0.003046399999999942,corporate,-0.009520000000000025,0.0,-0.003046399999999942,-0.009520000000000028,0.0,-0.003046399999999949,0.0,0.0,0.0
55,Aerospace products and parts manufacturing,0.0,RD32,0.0,0.08825599999999995,0.09939999999999999,0.09583392000000002,Intellectual Property,-0.6977332995749108,0.0,-0.07255982983425219,-0.544021862622706,0.0,-0.06210512990180397,Intellectual Property,-0.009520000000000004,0.0,-0.0030463999999999977,corporate,-0.009520000000000004,0.0,-0.0030463999999999977,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
56,Software publishers,0.0,RD40,0.0,0.10159458074123279,0.12701008623220442,0.11861072657568678,Intellectual Property,-0.32990374731322214,0.1277593596558845,0.08186560468563267,-0.2572255777514037,0.11282755606573575,0.07007009284758402,Intellectual Property,-0.005415821310389899,0.008495411148370602,0.003961848177134401,corporate,-0.005415821310389899,0.008495411148370602,0.003961848177134401,-0.0054158213103898956,0.008495411148370602,0.003961848177134408,-0.03173208217255352,-0.056752489685929275,-0.04894743231861731
57,Financial and real estate services,0.0,RD50,0.0,0.08825599999999997,0.09939999999999999,0.09583392000000002,Intellectual Property,-0.697733299574911,0.0,-0.07255982983425212,-0.5440218626227062,0.0,-0.06210512990180389,Intellectual Property,-0.009520000000000004,0.0,-0.0030463999999999977,corporate,-0.009520000000000004,0.0,-0.0030463999999999977,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
58,Computer systems design and related services,0.0,RD60,0.0,0.10936894087350832,0.1409144462052571,0.1306028474937479,Intellectual Property,-0.16768459885191306,0.1804862559293821,0.14780420769781522,-0.13074349161224877,0.1593920258743967,0.12650800780644678,Intellectual Property,-0.0030237105004589614,0.012773675755463731,0.007651731536537816,corporate,-0.0030237105004589614,0.012773675755463731,0.007651731536537816,-0.003023710500458965,0.012773675755463731,0.007651731536537809,-0.03173208217255363,-0.056752489685929386,-0.04894743231861742
59,Scientific research and development services,0.0,RD70,0.0,0.08825599999999997,0.09939999999999999,0.09583391999999999,Intellectual Property,-0.6977332995749106,0.0,-0.07255982983425228,-0.5440218626227059,0.0,-0.06210512990180404,Intellectual Property,-0.00952,0.0,-0.0030464000000000047,corporate,-0.00952,0.0,-0.0030464000000000047,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
60,"All other nonmanufacturing, n.e.c.",0.0,RD80,0.0,0.08825599999999997,0.09939999999999999,0.09583392000000002,Intellectual Property,-0.6977332995749106,0.0,-0.07255982983425213,-0.5440218626227059,0.0,-0.062105129901803904,Intellectual Property,-0.00952,0.0,-0.0030463999999999977,corporate,-0.00952,0.0,-0.0030463999999999977,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
61,Private universities and colleges,0.0,RD91,0.0,0.09826271211311471,0.12105107481518201,0.11347124618223192,Intellectual Property,-0.4096319791046049,0.10302623878665927,0.050704193206569576,-0.31938958968717934,0.09098510484283158,0.04339853763237017,Intellectual Property,-0.006441011657503156,0.006661869173902164,0.002380469594532912,corporate,-0.006441011657503156,0.006661869173902164,0.002380469594532912,-0.0064410116575031595,0.006661869173902157,0.002380469594532919,-0.03173208217255363,-0.0567524896859295,-0.04894743231861742
62,Other nonprofit institutions,0.0,RD92,0.0,0.09826271211311473,0.12105107481518201,0.11347124618223198,Intellectual Property,-0.40963197910460497,0.10302623878665927,0.05070419320656987,-0.31938958968717945,0.09098510484283158,0.043398537632370435,Intellectual Property,-0.006441011657503156,0.006661869173902164,0.002380469594532926,corporate,-0.006441011657503156,0.006661869173902164,0.002380469594532926,-0.0064410116575031595,0.006661869173902157,0.002380469594532919,-0.03173208217255363,-0.056752489685929275,-0.04894743231861731
63,Other manufacturing,0.0,RDOM,0.0,0.08825599999999999,0.09939999999999999,0.09583391999999999,Intellectual Property,-0.6977332995749101,0.0,-0.07255982983425228,-0.5440218626227055,0.0,-0.06210512990180404,Intellectual Property,-0.00951999999999999,0.0,-0.0030464000000000047,corporate,-0.00951999999999999,0.0,-0.0030464000000000047,-0.00952,0.0,-0.0030464000000000047,0.0,0.0,0.0
64,Inventories,0.0,INV,0.0,0.10068907200273952,0.14727818179190993,0.13246671419991374,Inventories,-0.09625647849034204,0.1493985478358007,0.1255368062626572,-0.07505106714803737,0.13193767624920089,0.10744897938996484,Inventories,-0.003328373152729436,0.018679375553530483,0.011668798055339283,corporate,-0.003328373152729436,0.018679375553530483,0.011668798055339283,-0.003328373152729436,0.018679375553530483,0.011668798055339283,0.0,0.0,0.0
65,Land,0.0,LAND,0.0,0.09239999999999995,0.13999999999999996,0.12476799999999993,Land,-0.24625881161467414,0.14000000000000004,0.10590533986837533,-0.19200771621977838,0.12363757842672829,0.09064609033461823,Land,-0.006543330087633883,0.015813047711781894,0.008659006815968831,corporate,-0.006543330087633883,0.015813047711781894,0.008659006815968831,-0.006543330087633883,0.015813047711781894,0.008659006815968831,0.0,0.0,0.0
66,Petroleum and natural gas,0.0,SM01,0.0,0.09528350333471625,0.11662039992660031,0.10941768395400464,Structures,-0.4871119614172931,0.0837077894693207,0.02473877884239324,-0.379800644053372,0.07392448846743713,0.02117432024204617,Mining and Drilling Structures,-0.0073576912816257604,0.005298584592800096,0.0011332196781552797,corporate,-0.0073576912816257604,0.005298584592800096,0.0011332196781552797,-0.007357691281625764,0.005298584592800082,0.0011332196781552728,-0.042137630548440885,-0.07393109338456705,-0.0641478862753283
67,Mining,0.0,SM02,0.0,0.09481213292199095,0.11720116597112076,0.1095532087403602,Structures,-0.4999566704334222,0.08628727756978716,0.025627772395085152,-0.38981564911054567,0.07620250034116736,0.02193522417743185,Mining and Drilling Structures,-0.007502728331695088,0.00547728183726795,0.001174919612418536,corporate,-0.007502728331695088,0.00547728183726795,0.001174919612418536,-0.007502728331695074,0.00547728183726795,0.001174919612418543,-0.057459534811489466,-0.09875820233631527,-0.08624035868520841
68,Communication,0.0,SU20,0.0,0.09788625855729542,0.12778296139335896,0.11748244708083763,Structures,-0.4190838738173483,0.13086764036701357,0.07518530645118972,-0.3267592212786099,0.11557255820998223,0.06435231772902904,Mining and Drilling Structures,-0.006556843520832186,0.008733218890264308,0.003614685255642368,corporate,-0.006556843520832186,0.008733218890264308,0.003614685255642368,-0.00655684352083219,0.008733218890264308,0.0036146852556423748,-0.12535318655770067,-0.19851695326706686,-0.17772810331785238
69,Gas,0.0,SU40,0.0,0.09528350333471622,0.1166203999266002,0.10941768395400467,Structures,-0.48711196141729346,0.08370778946932024,0.02473877884239338,-0.3798006440533722,0.07392448846743672,0.021174320242046296,Mining and Drilling Structures,-0.007357691281625764,0.005298584592800068,0.0011332196781552867,corporate,-0.007357691281625764,0.005298584592800068,0.0011332196781552867,-0.007357691281625764,0.005298584592800082,0.0011332196781552728,-0.042137630548440996,-0.07393109338456694,-0.0641478862753283
70,Petroleum pipelines,0.0,SU50,0.0,0.09149322346688396,0.10997029807665845,0.1036475815835389,Structures,-0.59537211423772,0.05309831842713189,-0.014534726463842573,-0.4642109624673983,0.04689248220615652,-0.012440507057225977,Mining and Drilling Structures,-0.008523931240958776,0.0032523994082026067,-0.0006421964358341858,corporate,-0.008523931240958776,0.0032523994082026067,-0.0006421964358341858,-0.008523931240958772,0.0032523994082025998,-0.0006421964358341858,-0.04213763054844111,-0.07393109338456716,-0.06414788627532841
71,Religious,0.0,SB10,0.0,0.09323746983687495,0.13201852274888415,0.118830329421662,Structures,-0.2733517084854733,0.12598993321601254,0.08615734662664325,-0.21313201719334057,0.11126493034980722,0.07374346406910334,Nonresidential Buildings,-0.006613093310603467,0.012704390554580003,0.006265671586123386,corporate,-0.006613093310603467,0.012704390554580003,0.006265671586123386,-0.006613093310603467,0.012704390554580003,0.006265671586123386,0.05242637473993217,0.0,0.011224669898493023
72,Educational and vocational,0.0,SB20,0.0,0.09435458807170749,0.13703609856901938,0.12266356031858316,Structures,-0.22848435935991615,0.1352561290746908,0.09951862489038184,-0.17814899594854727,0.1194481447583412,0.08517959786543597,Nonresidential Buildings,-0.006028318413654497,0.014658655723084502,0.007803710394565823,corporate,-0.006028318413654497,0.014658655723084502,0.007803710394565823,-0.00602831841365449,0.014658655723084502,0.007803710394565816,0.05805802799477161,0.0,0.011737300086383629
73,Hospitals,0.0,SB31,0.0,0.09435458807170741,0.13703609856901944,0.12266356031858316,Structures,-0.22848435935991654,0.13525612907469078,0.09951862489038184,-0.17814899594854758,0.1194481447583412,0.08517959786543597,Nonresidential Buildings,-0.006028318413654508,0.014658655723084502,0.007803710394565823,corporate,-0.006028318413654508,0.014658655723084502,0.007803710394565823,-0.006028318413654511,0.014658655723084502,0.007803710394565816,0.058058027994771555,0.0,0.011737300086383629
74,Special care,0.0,SB32,0.0,0.09435458807170746,0.13703609856901944,0.12266356031858319,Structures,-0.22848435935991632,0.13525612907469092,0.09951862489038193,-0.1781489959485474,0.11944814475834131,0.08517959786543605,Nonresidential Buildings,-0.006028318413654501,0.014658655723084515,0.00780371039456583,corporate,-0.006028318413654501,0.014658655723084515,0.00780371039456583,-0.006028318413654497,0.014658655723084515,0.00780371039456583,0.058058027994771444,0.0,0.011737300086383684
75,Lodging,0.0,SB41,0.0,0.09719479685726812,0.14159359488011167,0.12682737605112904,Structures,-0.1630951627876617,0.14235009221220019,0.11187017300027119,-0.12716511351622992,0.12571300492812787,0.09575148732004646,Nonresidential Buildings,-0.004844818273152154,0.016433727314551783,0.009441073934942076,corporate,-0.004844818273152154,0.016433727314551783,0.009441073934942076,-0.004844818273152154,0.016433727314551783,0.009441073934942076,0.0580580279947715,0.0,0.011737300086383684
76,Air transportation,0.0,SB43,0.0,0.09585104216302442,0.1394373600662616,0.12485739871530088,Structures,-0.19225343352730284,0.13913768336030646,0.1062851457302535,-0.1498997841537084,0.12287604456123696,0.09097117230412238,Nonresidential Buildings,-0.005404753823497345,0.015593908497083378,0.008666407313688784,corporate,-0.005404753823497345,0.015593908497083378,0.008666407313688784,-0.005404753823497352,0.015593908497083378,0.008666407313688784,0.058058027994771555,0.0,0.011737300086383684
77,Other transportation,0.0,SB45,0.0,0.09585104216302445,0.1394373600662616,0.12485739871530083,Structures,-0.19225343352730262,0.1391376833603064,0.10628514573025338,-0.14989978415370822,0.12287604456123691,0.09097117230412227,Nonresidential Buildings,-0.005404753823497338,0.015593908497083364,0.008666407313688777,corporate,-0.005404753823497338,0.015593908497083364,0.008666407313688777,-0.005404753823497338,0.015593908497083364,0.008666407313688784,0.058058027994771555,0.0,0.011737300086383684
78,Warehouses,0.0,SC01,0.0,0.09548456361004878,0.13884929602612062,0.12432013216916604,Structures,-0.20073988520483296,0.1382176546503169,0.10468320872221479,-0.15651666090515526,0.12206354369133576,0.08960004855416309,Nonresidential Buildings,-0.005557463519046048,0.015364867001410182,0.00845513459880156,corporate,-0.005557463519046048,0.015364867001410182,0.00845513459880156,-0.005557463519046048,0.015364867001410182,0.008455134598801553,0.0580580279947715,0.0,0.011737300086383573
79,Other commercial,0.0,SC02,0.0,0.09661453914839013,0.1406624934832219,0.12597670401974867,Structures,-0.17532195071939186,0.14099332637949202,0.10951283717612512,-0.1366983262044664,0.12451481034206963,0.0937338055267567,Nonresidential Buildings,-0.0050866086244375636,0.016071078279735876,0.009106558803037255,corporate,-0.0050866086244375636,0.016071078279735876,0.009106558803037255,-0.0050866086244375636,0.016071078279735876,0.009106558803037262,0.058058027994771555,0.0,0.011737300086383684
