YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2013,1,324,9,0,16,0,1189810,0,98207,0,282355,0,5860,0,176766,0,0,0,6879,0,26871,0,16266,0,0,0,139741,0,848784,0,521826,0,1359,0,958,0,37114,0,134199,0,97717,0,47631,0,1189810,0,126447,0,65302,0,58475,0,4286,0,207088,0,24681,0,703531,0,60910,0,187371,0,0,0,479983,0,24733,0,2230599,0,2242730,0,1522,0,575,0,834,0,213,0,0,0,0,0,674,0,1,0,0,0,-15949,0,2207359,0,1947740,0,16893,0,45832,0,3191,0,482,0,33183,0,16126,0,24674,0,8,0,6045,0,46864,0,939,0,3851,0,3067,0,14833,0,995,0,277,0,42360,0,23240,0,0,0,22665,0,56803,0,34138,0,44604,0,1334,0,1333,0,1,0,10802,0,3934,0,3673,0,0,0,0,0,273,0,213,0,3448,0,14781,0,0
2013,1,324,8,0,34,0,1157031,0,267882,0,229330,1,1078,0,163584,0,0,0,0,0,110722,1,16328,0,0,1,39147,0,430875,0,231985,0,0,0,0,0,15721,1,29552,1,5567,1,92519,0,1157031,0,187946,0,38650,0,58652,1,19628,0,140624,1,84211,0,627319,0,65418,1,244246,0,0,0,333807,1,16152,0,2027366,0,2013707,1,552,0,0,1,714,0,0,0,0,1,24,1,756,5,,0,0,0,11613,0,2003831,0,1550033,0,22228,0,123055,0,7250,0,1416,0,18636,0,21039,0,15864,1,160,1,3238,0,46076,0,0,0,18860,1,1967,0,16179,1,2076,1,2812,0,152943,0,23535,0,0,0,23535,0,68011,1,44476,1,44058,5,,0,0,5,,1,22718,1,7690,1,7690,0,0,0,0,1,360,0,0,1,7330,1,6661,0,0
2013,1,324,7,0,52,0,831322,0,75402,0,176168,1,10618,0,152044,0,0,0,0,0,60742,1,4294,0,0,1,55662,0,570969,0,305072,1,143,1,143,0,33479,1,19104,1,2851,0,2000,0,831322,0,72095,0,105223,0,88975,1,91106,0,125588,1,16320,0,332014,0,309560,0,65454,1,28423,0,-57259,1,14164,0,1325938,0,1317376,1,880,1,209,1,965,0,0,1,377,1,60,1,566,5,,1,1384,0,4121,0,1269756,0,915044,0,31078,0,76244,1,2490,1,5234,0,15259,0,22874,0,7943,1,94,1,1564,0,36870,0,0,0,3067,1,2994,0,27091,1,726,1,85,0,121100,0,56182,0,0,0,55973,0,74249,1,18276,1,48556,1,1802,1,1802,5,,1,10070,1,3333,1,3306,1,27,1,99,1,68,1,14,1,3152,1,361,0,0
2013,1,324,6,0,55,0,399567,0,81288,0,102871,1,220,1,45066,0,0,1,9164,0,30052,0,0,0,0,1,18892,0,308807,0,220102,0,0,0,0,1,12299,1,3550,1,106,1,8004,0,399567,0,57090,1,30961,0,14599,1,31816,1,78414,1,7937,0,178748,0,79515,0,66855,0,0,0,61090,1,28711,0,1311835,0,1261409,1,593,1,373,1,87,0,0,0,0,0,14242,1,14102,0,32,0,0,1,20997,0,1266720,0,856097,0,98880,0,107281,0,5661,1,1923,0,18252,0,19449,0,8887,1,143,1,632,0,40447,0,0,0,26851,1,1377,0,11297,1,753,0,0,0,68791,0,45115,0,0,0,44742,1,105651,1,60908,1,56940,1,4077,1,4055,0,22,1,28605,1,9552,1,9552,0,0,0,0,1,209,0,0,1,9343,1,15115,0,0
2013,1,324,5,0,246,0,648559,0,128753,1,197690,0,0,1,112776,0,0,0,0,1,24316,0,0,0,0,1,3169,1,512673,1,355685,0,0,0,0,1,3081,1,12995,1,413,1,9205,0,648559,1,155901,1,32531,1,18592,1,219536,1,34703,1,22373,0,164923,1,38965,1,10165,0,0,0,118976,1,3183,1,1785096,1,1759796,1,101,0,0,0,0,0,0,0,0,1,173,1,900,0,16,0,0,1,24110,0,1820755,1,1435079,1,21524,1,68620,1,29607,1,9632,1,35132,1,18154,1,4852,1,100,1,239,1,77512,0,0,1,5264,1,1848,1,12216,0,0,0,0,0,100977,0,-35660,0,0,0,-35660,1,26891,1,62551,1,-32626,0,13,0,0,0,13,1,8327,1,2547,1,2547,0,0,0,0,1,217,0,0,1,2330,1,1576,0,0
2013,1,324,4,1,121,1,86167,1,5009,1,9847,0,0,1,30328,0,0,0,0,1,217,1,60,0,0,1,1872,1,126770,1,111971,0,0,0,0,1,24034,0,0,0,0,0,0,1,86167,1,2807,1,35111,1,318,1,3007,1,4326,0,0,1,40598,1,241,0,0,0,0,1,40357,0,0,1,247291,1,246482,1,135,0,0,1,477,0,0,0,0,0,0,0,0,0,0,0,0,1,196,1,249971,1,206902,1,6937,1,4094,1,689,0,0,1,193,1,8249,1,501,0,0,1,12,1,4840,0,0,1,5157,1,204,1,6428,0,0,0,0,1,5764,1,-2680,0,0,1,-2680,1,86,1,2766,0,0,0,0,0,0,0,0,1,86,1,13,1,13,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2013,1,324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,324,2,1,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9944818,1,9927225,0,1411,0,0,0,0,0,0,0,0,0,0,0,13919,0,0,0,0,0,2263,1,10106576,0,9900527,0,0,1,21008,0,15,0,0,1,2386,1,12194,0,22313,0,66,0,6521,0,11047,0,0,0,30,0,0,0,751,0,35,0,8,1,129675,1,-161758,0,0,1,-161758,1,5918,1,167676,1,5362,0,0,0,0,0,0,0,556,0,975,0,189,0,0,0,0,0,0,0,0,0,975,0,0,0,0
2013,1,324,1,0,1039,0,2493157901,0,26367379,0,783214414,0,934071,0,49090453,0,683,1,103623,0,28619254,0,64227427,0,11128,0,1044192951,0,434586039,0,214451059,0,165474794,0,86471569,0,29070667,0,110100150,0,45024561,0,104980200,0,2493157901,0,273670038,0,37866539,0,322662629,0,84889103,0,407210501,0,191035238,0,1175823854,0,41834475,0,684540190,1,3757945,0,713074381,0,267383137,0,2221799909,0,2136684605,0,9155083,0,9610,0,907154,0,1385686,0,128435,0,2117119,0,2067487,0,370339,0,20524767,0,48449624,0,2130032298,0,1938826833,0,1351885,0,28784283,0,2393318,0,576364,0,6523892,0,25729559,0,18915163,0,503958,0,6049326,0,22205638,0,5753847,0,1193912,0,5318610,0,2699827,0,1764564,0,1303584,0,60137733,0,91767611,0,28096693,0,119854695,0,125312015,0,5457320,0,316168,0,1516510,0,1218985,0,297526,0,123428735,0,43249171,0,43198115,1,49735,0,35778703,0,548586,1,13403,0,6908479,0,26387448,0,3177
2013,1,324110,13,0,20,0,2460276394,0,22287553,0,778259402,0,697044,0,44595212,0,683,0,87579,0,26718232,0,64149792,0,23,0,1039756210,0,418260895,0,206374799,0,165272760,0,86408469,0,28330024,0,106819349,0,44614604,0,103833595,0,2460276394,0,269907243,0,36696939,0,319555239,0,84266855,0,401171186,0,185611177,0,1163067755,0,40469693,0,679817189,0,3724889,0,705879943,0,266823959,0,2147003649,0,2063407891,0,9086282,0,7826,0,865610,0,1289598,0,127879,0,1860280,0,1961121,0,366402,0,20510014,0,47520746,0,2057125076,0,1874858750,0,974207,0,26979883,0,2068094,0,547783,0,6154739,0,25036674,0,18190388,0,486493,0,5972057,0,21037963,0,5590523,0,988700,0,5242429,0,2393569,0,1618671,0,1296882,0,57687270,0,89878573,0,28079334,0,117950082,0,122635046,0,4684964,0,0,0,1366922,0,1072244,0,294678,0,121328423,0,42514825,0,42464854,0,49709,0,35765372,0,522708,0,1766,0,6224979,0,26023777,0,3177
2013,1,324110,12,0,10,0,15161460,0,1717090,0,1928645,0,18640,0,2250816,0,0,0,0,0,782249,0,4314,0,11105,0,1889463,0,7901057,0,3198465,0,836,0,31,0,349570,0,1150540,0,83600,0,476512,0,15161460,0,2215293,0,307804,0,1187430,0,4386,0,3008012,0,1817367,0,6621169,0,589429,0,2957586,0,0,0,3472514,0,398359,0,36416704,0,35382824,0,44118,0,3,0,28981,0,62205,0,130,0,208081,0,47327,0,2581,0,69,0,640384,0,35507645,0,32045667,0,69609,0,716386,0,164691,0,6473,0,160756,0,415814,0,270282,0,6693,0,33929,0,571352,0,160270,0,22846,0,21315,0,88483,0,67793,0,1314,0,683970,0,909059,0,4,0,909060,0,1096075,0,187016,0,0,0,4010,0,2203,0,1807,0,1092855,0,382499,0,382499,0,0,0,8,0,15874,0,11410,0,355207,0,209295,0,0
2013,1,324110,11,0,4,0,1341697,0,298830,0,265486,0,293,0,73769,0,0,0,0,0,195388,0,4928,0,0,0,191044,0,459694,0,231011,0,15525,0,1818,0,21335,0,34969,0,7290,0,21141,0,1341697,0,180675,0,54699,0,237394,0,151200,0,85358,0,384795,0,247577,0,258,0,373617,0,0,0,-126299,0,0,0,4444081,0,4412279,0,4538,0,536,0,4,0,2,0,0,0,2128,0,2430,0,1127,0,424,0,20613,0,4414629,0,4088696,0,5083,0,47914,0,2334,0,103,0,8675,0,20631,0,22712,0,1486,0,4366,0,21127,0,282,0,566,0,2835,0,8612,0,7951,0,96,0,171161,0,29452,0,0,0,28917,0,121641,0,92724,0,-10497,0,789,0,0,0,789,0,120852,0,42298,0,42298,0,0,0,36,0,1650,0,0,0,40612,0,29905,0,0
2013,1,324110,10,0,10,0,1497540,0,187790,0,314844,0,1232,0,169798,0,0,0,0,0,21206,0,4002,0,0,0,350233,0,524958,0,225654,0,159619,0,49304,0,27996,0,4862,0,1736,0,10156,0,1497540,0,181230,0,287085,0,47370,0,14178,0,231263,0,214795,0,521619,0,3761,0,405309,0,0,0,127254,0,14704,0,1880168,0,1849424,0,20,0,2,0,3507,0,329,0,0,0,0,0,333,0,0,0,0,0,26552,0,1889607,0,1597602,0,8438,0,29452,0,4019,0,1440,0,8333,0,9814,0,44638,0,173,0,12686,0,45944,0,0,0,720,0,2647,0,6981,0,1944,0,209,0,114566,0,-9440,0,0,0,-9442,0,57112,0,66554,0,21623,0,630,0,630,0,0,0,26289,0,9135,0,9135,0,0,0,2254,0,0,0,0,0,6880,0,0,0,0
2013,1,324110,9,0,3,0,255793,0,41497,0,43372,0,2038,0,58841,0,0,0,0,0,9914,0,0,0,0,0,16088,0,140963,0,55453,0,0,0,0,0,2481,0,140,0,41,0,30,0,255793,0,23841,0,3,0,13789,0,0,0,35677,0,674,0,181810,0,22130,0,134626,0,0,0,25055,0,3,0,674987,0,697647,0,312,0,169,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,-23354,0,699862,0,673973,0,2353,0,5065,0,9,0,38,0,1918,0,1466,0,1208,0,0,0,30,0,10011,0,0,0,336,0,766,0,1483,0,0,0,277,0,928,0,-24874,0,0,0,-25043,0,6402,0,31445,0,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,324110,8,1,12,1,401181,1,135236,1,105018,0,0,1,36970,0,0,0,0,1,3245,1,12774,0,0,1,19424,1,157103,1,71211,0,0,0,0,1,1944,1,7,1,6,1,679,1,401181,1,98200,1,11675,1,12009,1,2232,1,24817,1,7079,1,245168,1,43606,1,175283,0,0,1,35607,1,9327,1,916490,1,906890,1,48,0,0,1,704,0,0,0,0,1,24,1,738,0,0,0,0,1,8087,1,911834,1,770451,1,4663,1,31295,1,5133,1,704,1,4693,1,8589,1,3311,1,46,1,836,1,24013,0,0,1,352,1,107,1,6009,1,34,1,304,1,51292,1,4657,0,0,1,4657,1,15591,0,10935,1,13659,0,0,0,0,0,0,1,2076,1,689,1,689,0,0,0,0,1,27,0,0,1,662,1,4867,0,0
2013,1,324110,7,1,6,1,115344,1,16138,1,15223,1,211,1,4563,0,0,0,0,1,32976,0,0,0,0,1,25114,1,25350,1,14653,1,143,1,143,1,6293,1,5591,1,1831,1,792,1,115344,1,3571,1,34164,1,10565,0,64263,1,26849,1,4729,1,-28797,1,307408,1,49380,0,0,1,-385457,1,128,1,90711,1,90511,1,360,0,0,1,218,0,0,1,377,0,0,1,365,0,0,1,1384,1,-2504,1,102612,1,33208,1,6808,1,8693,1,1325,1,3975,1,917,1,2940,1,1412,1,2,1,23,1,1543,0,0,1,133,1,322,1,635,1,474,0,0,1,40203,1,-11901,0,0,1,-11901,1,4789,1,16690,0,-12525,0,0,0,0,0,0,1,4789,1,1628,1,1628,0,0,1,99,0,0,0,0,1,1530,1,361,0,0
2013,1,324110,6,1,4,1,23713,1,4944,1,11885,0,0,1,2432,0,0,0,0,1,184,0,0,0,0,1,1729,0,7109,0,5112,0,0,0,0,0,0,0,0,0,0,1,541,1,23713,1,11925,0,0,0,965,0,0,1,9492,0,51,1,1279,1,75948,0,44465,0,0,1,-119134,0,0,1,156596,1,152889,1,10,0,0,0,0,0,0,0,0,0,0,0,109,0,32,0,0,0,3556,1,200746,1,140518,0,1769,0,9573,0,1524,0,1228,1,5519,1,2622,0,5071,0,0,0,428,1,5023,0,0,0,4,0,0,0,1194,0,0,0,0,1,26273,1,-44150,0,0,1,-44150,0,0,1,44150,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,324110,5,1,135,1,258988,1,27000,1,32606,0,0,1,72080,0,0,0,0,1,12727,0,0,0,0,1,2526,1,109102,1,18829,0,0,0,0,0,0,1,12995,1,413,1,9193,1,258988,1,58122,1,1621,1,13558,1,141436,1,17553,1,21781,1,4916,1,37556,1,10145,0,0,1,-42285,0,500,1,636474,1,612906,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23500,1,673417,1,523361,1,3241,1,22530,1,7507,1,5313,1,23092,1,1723,1,2497,1,76,1,239,1,44676,0,0,1,1089,0,0,1,239,0,0,0,0,1,37833,1,-36943,0,0,1,-36943,1,19234,1,56177,1,-26330,0,0,0,0,0,0,1,682,1,102,1,102,0,0,0,0,1,97,0,0,1,5,1,1561,0,0
2013,1,324110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,324110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,324110,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932198,0,9914605,0,1411,0,0,0,0,0,0,0,0,0,0,0,13919,0,0,0,0,0,2263,0,10099317,0,9900527,0,0,0,19494,0,15,0,0,0,2000,0,12067,0,22313,0,66,0,6521,0,11047,0,0,0,30,0,0,0,751,0,35,0,8,0,124444,0,-167120,0,0,0,-167120,0,556,0,167675,0,0,0,0,0,0,0,0,0,556,0,975,0,189,0,0,0,0,0,0,0,0,0,975,0,0,0,0
2013,1,324110,1,0,207,0,2479332109,0,24716079,0,780976480,0,719458,0,47264481,0,683,0,87579,0,27776122,0,64175810,0,11128,0,1042251831,0,427586232,0,210195187,0,165448883,0,86459766,0,28739642,0,108028454,0,44709523,0,104352639,0,2479332109,0,272680100,0,37393989,0,321078317,0,84644550,0,404610209,0,188062448,0,1170862496,0,41549787,0,683967602,0,3724889,0,708867197,0,267246979,0,2202152058,0,2117427865,0,9137166,0,8536,0,899024,0,1352133,1,128386,0,2070514,0,2026555,0,370143,0,20511891,0,48219844,0,2111624744,0,1924632754,0,1076170,0,27870287,0,2254654,0,567058,0,6370641,0,25512339,0,18563832,0,495035,0,6031115,0,21772698,0,5751075,0,1014777,0,5270421,0,2507956,0,1696903,0,1299090,0,58937939,0,90527314,0,28079338,0,118598116,0,123956446,0,5358330,0,-7667,0,1372374,0,1075077,0,297297,0,122576521,0,42952151,0,42901394,0,49709,0,35767769,0,540356,0,13176,0,6630850,0,26269766,0,3177
2013,1,324125,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,0,0,2,,0,0,0,0
2013,1,324125,12,0,5,0,6918525,0,925645,0,772914,0,189262,0,760441,0,0,0,0,0,260172,0,0,0,0,0,1420557,0,3224301,0,1949205,0,20545,0,8541,0,118462,0,1387450,0,159293,0,334342,0,6918525,0,333515,0,36578,0,1073458,0,0,0,1665030,0,2630883,0,1179061,0,133166,0,-3050,0,0,0,1048944,0,0,0,6097501,0,5968161,0,8192,0,0,0,5371,0,33000,0,0,0,30691,0,22127,0,1,0,2089,0,27870,0,5402217,0,3511235,0,49534,0,363634,0,102101,0,179,0,45013,0,88481,0,272978,0,2589,0,1304,0,155067,0,0,0,28214,0,29038,0,78120,0,45383,0,1581,0,627769,0,695284,0,12405,0,707689,0,726232,0,18543,0,67385,0,132320,0,132320,4,,0,526528,0,184285,0,184285,0,0,0,6483,0,6218,0,0,0,171584,0,55357,0,0
2013,1,324125,11,0,5,0,1751933,0,74556,0,255348,0,2774,0,303556,0,0,0,0,0,318682,0,27443,0,0,0,210796,0,517478,0,242057,0,2226,0,851,0,15114,0,271813,0,26196,0,26800,0,1751933,0,106924,0,114810,0,200188,0,0,0,216137,0,93284,0,1020590,0,82532,0,147779,0,4633,0,796732,0,11086,0,4298224,0,4271880,0,5713,0,57,0,567,0,296,0,0,0,0,0,325,0,0,0,757,0,18630,0,4122299,0,3808311,0,26806,0,83698,0,255,0,728,0,6273,0,15969,0,16446,0,5530,0,2849,0,25818,0,940,0,8297,0,2112,0,25246,0,10071,0,35,0,82914,0,175926,0,191,0,176060,0,176060,0,0,0,28015,0,0,0,0,0,0,0,148046,0,51787,0,51776,0,0,0,158,0,80,0,0,0,51549,0,4287,0,0
2013,1,324125,10,0,12,0,1897897,0,219373,0,419516,0,7050,0,256297,0,0,0,0,0,70405,0,0,0,0,0,116167,0,898779,0,483229,0,1781,0,1453,0,82438,0,231765,0,25188,0,118296,0,1897897,0,142872,0,60847,0,121941,0,83104,0,242770,0,127413,0,1118950,0,1027,0,267669,0,0,0,898340,0,48086,0,2786640,0,2623422,0,1026,0,30,0,36,0,45,0,49,0,1441,0,2906,0,179,0,10029,0,147478,0,2645857,0,2105151,0,20668,0,117181,0,2920,0,970,0,17062,0,24092,0,12686,0,424,0,3885,0,84712,0,893,0,81488,0,6778,0,10022,0,8166,0,285,0,148474,0,140783,0,4758,0,145511,0,162238,0,16727,0,42748,0,4613,0,4398,0,215,0,104579,0,36300,0,36300,0,0,0,4294,0,930,0,0,0,31076,0,26334,0,0
2013,1,324125,9,0,13,0,934017,0,56710,0,238983,0,3822,0,117925,0,0,0,6879,0,16957,0,16266,0,0,0,123653,0,707821,0,466372,0,1359,0,958,0,34633,0,134059,0,97675,0,47600,0,934017,0,102605,0,65299,0,44686,0,4286,0,171411,0,24008,0,521721,0,38780,0,52744,0,0,0,454928,0,24731,0,1555612,0,1545083,0,1210,0,406,0,834,0,213,0,0,0,0,0,461,0,1,0,0,0,7405,0,1507497,0,1273767,0,14541,0,40767,0,3182,0,444,0,31265,0,14660,0,23465,0,8,0,6015,0,36852,0,939,0,3515,0,2301,0,13350,0,995,4,,0,41432,0,48114,0,0,0,47709,0,50402,0,2693,0,38202,0,1334,0,1333,0,1,0,10802,0,3934,0,3673,0,0,0,0,0,273,0,213,0,3448,0,14781,0,0
2013,1,324125,8,0,22,0,755850,0,132646,0,124312,1,1078,1,126615,0,0,0,0,0,107478,1,3554,0,0,1,19722,0,273772,0,160773,0,0,0,0,0,13777,1,29545,1,5560,1,91841,0,755850,0,89746,1,26976,0,46643,1,17396,1,115806,1,77132,0,382151,0,21813,1,68963,0,0,0,298200,1,6825,0,1110876,1,1106818,1,504,0,0,1,11,0,0,0,0,0,0,1,18,5,,0,0,1,3526,0,1091997,1,779582,1,17565,0,91759,0,2116,1,712,1,13944,0,12450,1,12553,1,113,1,2402,0,22063,0,0,0,18508,1,1860,0,10169,1,2041,1,2508,0,101651,0,18878,0,0,0,18878,1,52420,1,33541,1,30398,5,,0,0,5,,1,20642,1,7001,1,7001,0,0,0,0,1,333,0,0,1,6668,1,1794,0,0
2013,1,324125,7,0,46,0,715978,0,59264,0,160945,1,10407,0,147480,0,0,0,0,0,27766,1,4294,0,0,1,30548,0,545618,0,290419,0,0,0,0,0,27187,1,13513,1,1020,1,1208,0,715978,0,68524,1,71059,0,78411,1,26843,1,98739,1,11591,0,360811,0,2152,1,16073,1,28423,0,328198,1,14035,0,1235227,0,1226865,1,520,1,209,1,747,0,0,0,0,1,60,1,201,5,,0,0,0,6626,0,1167144,0,881836,0,24270,0,67551,1,1165,1,1259,0,14342,0,19934,0,6531,1,92,1,1541,0,35328,0,0,0,2934,1,2672,0,26456,1,252,1,85,0,80897,0,68083,0,0,0,67874,0,69460,1,1586,1,61081,1,1802,1,1802,5,,1,5281,1,1705,1,1678,1,27,0,0,1,68,1,14,1,1623,0,0,0,0
